   7.8057008e-01	   8.2021463e-01	   8.3176668e-01	   8.2506346e-01	   8.3393699e-01	   8.3390387e-01	   8.2084998e-01	   8.2678457e-01	   8.2648831e-01	   8.2493513e-01	   8.4712125e-01	   8.5509525e-01	
   7.8011892e-01	   8.2093422e-01	   8.3212351e-01	   8.2481743e-01	   8.3362191e-01	   8.3373784e-01	   8.2173415e-01	   8.2662833e-01	   8.2740989e-01	   8.2489411e-01	   8.4696947e-01	   8.5520579e-01	
   7.7892879e-01	   8.1998567e-01	   8.3198244e-01	   8.2421054e-01	   8.3294201e-01	   8.3182851e-01	   8.2078449e-01	   8.2540311e-01	   8.2648009e-01	   8.2419678e-01	   8.4723929e-01	   8.5439797e-01	
   7.7978444e-01	   8.1987119e-01	   8.3203223e-01	   8.2380868e-01	   8.3290885e-01	   8.3250923e-01	   8.2019504e-01	   8.2540311e-01	   8.2630729e-01	   8.2473824e-01	   8.4712968e-01	   8.5472960e-01	
   7.8051563e-01	   8.2034547e-01	   8.3184966e-01	   8.2439096e-01	   8.3268498e-01	   8.3266696e-01	   8.1995763e-01	   8.2520576e-01	   8.2641426e-01	   8.2449212e-01	   8.4659848e-01	   8.5507824e-01	
   7.8089678e-01	   8.2087698e-01	   8.3290355e-01	   8.2487483e-01	   8.3292543e-01	   8.3280808e-01	   8.2066169e-01	   8.2631586e-01	   8.2665288e-01	   8.2442649e-01	   8.4652259e-01	   8.5421089e-01	
   7.8076454e-01	   8.2105688e-01	   8.3326868e-01	   8.2529309e-01	   8.3218749e-01	   8.3382916e-01	   8.2109558e-01	   8.2706415e-01	   8.2669402e-01	   8.2440188e-01	   8.4589864e-01	   8.5357314e-01	
   7.8114570e-01	   8.2101599e-01	   8.3335996e-01	   8.2459599e-01	   8.3190558e-01	   8.3385406e-01	   8.2135756e-01	   8.2609384e-01	   8.2614272e-01	   8.2400809e-01	   8.4483624e-01	   8.5355613e-01	
   7.8126238e-01	   8.2131037e-01	   8.3390765e-01	   8.2428435e-01	   8.3260206e-01	   8.3368803e-01	   8.2194700e-01	   8.2587182e-01	   8.2623324e-01	   8.2385222e-01	   8.4461702e-01	   8.5426191e-01	
   7.8291145e-01	   8.2265142e-01	   8.3467940e-01	   8.2571135e-01	   8.3401161e-01	   8.3407820e-01	   8.2331418e-01	   8.2705593e-01	   8.2766497e-01	   8.2601805e-01	   8.4598296e-01	   8.5573301e-01	
   7.8211803e-01	   8.2214444e-01	   8.3370849e-01	   8.2513727e-01	   8.3291714e-01	   8.3407820e-01	   8.2313408e-01	   8.2703948e-01	   8.2759914e-01	   8.2531251e-01	   8.4597453e-01	   8.5472110e-01	
   7.8178355e-01	   8.2189094e-01	   8.3363381e-01	   8.2493224e-01	   8.3284252e-01	   8.3332277e-01	   8.2197156e-01	   8.2689147e-01	   8.2749217e-01	   8.2385222e-01	   8.4575530e-01	   8.5319899e-01	
   7.8128571e-01	   8.2213626e-01	   8.3331017e-01	   8.2401371e-01	   8.3277618e-01	   8.3388727e-01	   8.2150492e-01	   8.2639809e-01	   8.2778839e-01	   8.2430343e-01	   8.4628650e-01	   8.5350511e-01	
   7.8047674e-01	   8.2169469e-01	   8.3277078e-01	   8.2370207e-01	   8.3200508e-01	   8.3320655e-01	   8.2121838e-01	   8.2574848e-01	   8.2683391e-01	   8.2419678e-01	   8.4564569e-01	   8.5273130e-01	
   7.8049229e-01	   8.2098328e-01	   8.3243055e-01	   8.2399731e-01	   8.3139980e-01	   8.3454308e-01	   8.2121020e-01	   8.2650499e-01	   8.2574776e-01	   8.2445110e-01	   8.4605041e-01	   8.5219558e-01	
   7.8096679e-01	   8.2092604e-01	   8.3282887e-01	   8.2372667e-01	   8.3116764e-01	   8.3548114e-01	   8.1992488e-01	   8.2570736e-01	   8.2567371e-01	   8.2392605e-01	   8.4619375e-01	   8.5262926e-01	
   7.8131683e-01	   8.2122860e-01	   8.3267120e-01	   8.2372667e-01	   8.3213774e-01	   8.3668485e-01	   8.1966291e-01	   8.2574848e-01	   8.2538572e-01	   8.2490232e-01	   8.4584805e-01	   8.5319048e-01	
   7.8021226e-01	   8.2082792e-01	   8.3243885e-01	   8.2331661e-01	   8.3219578e-01	   8.3687578e-01	   8.2055526e-01	   8.2541956e-01	   8.2471099e-01	   8.2439368e-01	   8.4482781e-01	   8.5280783e-01	
   7.8041451e-01	   8.2108959e-01	   8.3262971e-01	   8.2471081e-01	   8.3256061e-01	   8.3706671e-01	   8.2126750e-01	   8.2561691e-01	   8.2596170e-01	   8.2427882e-01	   8.4547705e-01	   8.5325851e-01	
   7.8001002e-01	   8.2052536e-01	   8.3332677e-01	   8.2471901e-01	   8.3325709e-01	   8.3650222e-01	   8.2194700e-01	   8.2605273e-01	   8.2634020e-01	   8.2368814e-01	   8.4630337e-01	   8.5365817e-01	
   7.8004113e-01	   8.2091787e-01	   8.3396574e-01	   8.2446477e-01	   8.3319076e-01	   8.3631128e-01	   8.2207799e-01	   8.2633231e-01	   8.2652946e-01	   8.2401630e-01	   8.4650573e-01	   8.5299490e-01	
   7.8003335e-01	   8.2031276e-01	   8.3335166e-01	   8.2380868e-01	   8.3257719e-01	   8.3600413e-01	   8.2184876e-01	   8.2542778e-01	   8.2654591e-01	   8.2279392e-01	   8.4578903e-01	   8.5242518e-01	
   7.8084233e-01	   8.2043542e-01	   8.3402383e-01	   8.2391530e-01	   8.3200508e-01	   8.3651052e-01	   8.2240546e-01	   8.2595405e-01	   8.2578068e-01	   8.2339280e-01	   8.4603355e-01	   8.5319048e-01	
   7.8102902e-01	   8.2002656e-01	   8.3358402e-01	   8.2348883e-01	   8.3108473e-01	   8.3585471e-01	   8.2246277e-01	   8.2521399e-01	   8.2414324e-01	   8.2272828e-01	   8.4508919e-01	   8.5224660e-01	
   7.8252252e-01	   8.2222621e-01	   8.3468769e-01	   8.2558834e-01	   8.3270156e-01	   8.3707502e-01	   8.2381357e-01	   8.2740951e-01	   8.2588765e-01	   8.2439368e-01	   8.4568785e-01	   8.5316497e-01	
   7.8412491e-01	   8.2403335e-01	   8.3682866e-01	   8.2691693e-01	   8.3443447e-01	   8.3840325e-01	   8.2611404e-01	   8.2853606e-01	   8.2855363e-01	   8.2605907e-01	   8.4764401e-01	   8.5524831e-01	
   7.8617069e-01	   8.2651102e-01	   8.3833066e-01	   8.2877040e-01	   8.3633321e-01	   8.3977298e-01	   8.2742392e-01	   8.3004086e-01	   8.3111265e-01	   8.2905349e-01	   8.4922075e-01	   8.5692348e-01	
   7.8762530e-01	   8.2880061e-01	   8.4015629e-01	   8.3080429e-01	   8.3815733e-01	   8.4156609e-01	   8.2973258e-01	   8.3237617e-01	   8.3363875e-01	   8.3164593e-01	   8.5208755e-01	   8.5988267e-01	
   7.8776531e-01	   8.2847353e-01	   8.3950073e-01	   8.3013999e-01	   8.3810758e-01	   8.4095179e-01	   8.2998636e-01	   8.3300112e-01	   8.3376218e-01	   8.3157209e-01	   8.5175871e-01	   8.5950852e-01	
   7.8711969e-01	   8.2667456e-01	   8.3840535e-01	   8.2858997e-01	   8.3704628e-01	   8.3997222e-01	   8.2905308e-01	   8.3221171e-01	   8.3319442e-01	   8.3045636e-01	   8.5041806e-01	   8.5939798e-01	
   7.8592178e-01	   8.2494101e-01	   8.3711911e-01	   8.2662169e-01	   8.3655708e-01	   8.3829533e-01	   8.2714557e-01	   8.3066580e-01	   8.3145824e-01	   8.2903708e-01	   8.5008079e-01	   8.5791838e-01	
   7.8533060e-01	   8.2430320e-01	   8.3618969e-01	   8.2646586e-01	   8.3635809e-01	   8.3864399e-01	   8.2644970e-01	   8.3032044e-01	   8.3154052e-01	   8.2845461e-01	   8.5030845e-01	   8.5681294e-01	
   7.8893211e-01	   8.2752498e-01	   8.4031396e-01	   8.3100932e-01	   8.4032969e-01	   8.4286111e-01	   8.2990450e-01	   8.3453881e-01	   8.3616485e-01	   8.3316365e-01	   8.5443157e-01	   8.6088608e-01	
   7.9051117e-01	   8.2868613e-01	   8.4063760e-01	   8.3201806e-01	   8.4217039e-01	   8.4420595e-01	   8.3129624e-01	   8.3532821e-01	   8.3731682e-01	   8.3449268e-01	   8.5519886e-01	   8.6214458e-01	
   7.8974886e-01	   8.2814644e-01	   8.4052142e-01	   8.3168181e-01	   8.4173924e-01	   8.4267848e-01	   8.3055125e-01	   8.3374118e-01	   8.3640348e-01	   8.3354103e-01	   8.5543495e-01	   8.6157485e-01	
   7.8909546e-01	   8.2992088e-01	   8.4167489e-01	   8.3342867e-01	   8.4269275e-01	   8.4399841e-01	   8.3102608e-01	   8.3410299e-01	   8.3677375e-01	   8.3448448e-01	   8.5612636e-01	   8.6228064e-01	
   7.8783532e-01	   8.2971645e-01	   8.4213960e-01	   8.3370751e-01	   8.4236109e-01	   8.4335090e-01	   8.3106701e-01	   8.3337937e-01	   8.3628005e-01	   8.3425477e-01	   8.5566261e-01	   8.6315649e-01	
   7.8662185e-01	   8.2898051e-01	   8.4097783e-01	   8.3249373e-01	   8.4141587e-01	   8.4150798e-01	   8.3136992e-01	   8.3198147e-01	   8.3465084e-01	   8.3219559e-01	   8.5402685e-01	   8.6240819e-01	
   7.8636516e-01	   8.2830181e-01	   8.4000692e-01	   8.3211648e-01	   8.4055356e-01	   8.4113442e-01	   8.3122256e-01	   8.3211304e-01	   8.3325202e-01	   8.3185923e-01	   8.5363056e-01	   8.6163438e-01	
   7.8592178e-01	   8.2725514e-01	   8.3902772e-01	   8.3086990e-01	   8.3996487e-01	   8.4111781e-01	   8.3039570e-01	   8.3122496e-01	   8.3275009e-01	   8.3179360e-01	   8.5285484e-01	   8.6090308e-01	
   7.8514391e-01	   8.2487559e-01	   8.3861281e-01	   8.3004978e-01	   8.3834803e-01	   8.3964846e-01	   8.2766133e-01	   8.2883208e-01	   8.3061072e-01	   8.3053019e-01	   8.5105044e-01	   8.5932995e-01	
   7.8528393e-01	   8.2473658e-01	   8.3804852e-01	   8.3002518e-01	   8.3794175e-01	   8.3993901e-01	   8.2795606e-01	   8.2868407e-01	   8.3135950e-01	   8.3050558e-01	   8.5066258e-01	   8.5932145e-01	
   7.8467720e-01	   8.2652737e-01	   8.3790745e-01	   8.3041883e-01	   8.3887869e-01	   8.4055332e-01	   8.2780051e-01	   8.2959682e-01	   8.3168040e-01	   8.3126855e-01	   8.5108417e-01	   8.5957655e-01	
   7.8666075e-01	   8.2876791e-01	   8.3948413e-01	   8.3168181e-01	   8.4040431e-01	   8.4248755e-01	   8.3039570e-01	   8.3236795e-01	   8.3395143e-01	   8.3298316e-01	   8.5300661e-01	   8.6166839e-01	
   7.8686299e-01	   8.2857983e-01	   8.3854642e-01	   8.3000877e-01	   8.3922693e-01	   8.4105970e-01	   8.2952791e-01	   8.3150454e-01	   8.3298048e-01	   8.3133418e-01	   8.5223089e-01	   8.6136227e-01	
   7.8694078e-01	   8.2846535e-01	   8.3884516e-01	   8.2936088e-01	   8.3951713e-01	   8.4208908e-01	   8.2889753e-01	   8.3134830e-01	   8.3307922e-01	   8.3034971e-01	   8.5277895e-01	   8.6151533e-01	
   7.8679298e-01	   8.2768035e-01	   8.3806512e-01	   8.2890161e-01	   8.3863824e-01	   8.4050351e-01	   8.2838177e-01	   8.3086315e-01	   8.3253615e-01	   8.2961956e-01	   8.5185146e-01	   8.6081805e-01	
   7.8736082e-01	   8.2705889e-01	   8.3796554e-01	   8.2882780e-01	   8.3900306e-01	   8.3959035e-01	   8.2851275e-01	   8.3095360e-01	   8.3249501e-01	   8.3028408e-01	   8.5218030e-01	   8.6090308e-01	
   7.8599956e-01	   8.2478565e-01	   8.3658801e-01	   8.2767964e-01	   8.3734477e-01	   8.3759801e-01	   8.2662162e-01	   8.2911989e-01	   8.3019107e-01	   8.2809364e-01	   8.4985313e-01	   8.5863267e-01	
   7.8409380e-01	   8.2216897e-01	   8.3550923e-01	   8.2629364e-01	   8.3557040e-01	   8.3538983e-01	   8.2523806e-01	   8.2743418e-01	   8.2851249e-01	   8.2610829e-01	   8.4822581e-01	   8.5702553e-01	
   7.8359597e-01	   8.2081974e-01	   8.3507772e-01	   8.2545712e-01	   8.3462518e-01	   8.3517399e-01	   8.2459950e-01	   8.2794400e-01	   8.2866883e-01	   8.2576373e-01	   8.4794756e-01	   8.5692348e-01	
   7.8452162e-01	   8.2198907e-01	   8.3609011e-01	   8.2581797e-01	   8.3544603e-01	   8.3608715e-01	   8.2540999e-01	   8.2927612e-01	   8.3000182e-01	   8.2627237e-01	   8.4904368e-01	   8.5787587e-01	
   7.8571953e-01	   8.2436861e-01	   8.3862940e-01	   8.2831113e-01	   8.3760180e-01	   8.3820401e-01	   8.2724381e-01	   8.3057535e-01	   8.3203422e-01	   8.2879097e-01	   8.5170812e-01	   8.5907485e-01	
   7.8620181e-01	   8.2552159e-01	   8.3838875e-01	   8.2885241e-01	   8.3803296e-01	   8.3876851e-01	   8.2757947e-01	   8.3121674e-01	   8.3232221e-01	   8.3043175e-01	   8.5121065e-01	   8.5989118e-01	
   7.8445939e-01	   8.2356725e-01	   8.3622289e-01	   8.2617062e-01	   8.3614251e-01	   8.3690069e-01	   8.2453401e-01	   8.2932546e-01	   8.2912961e-01	   8.2840538e-01	   8.4841130e-01	   8.5834356e-01	
   7.8211025e-01	   8.2185824e-01	   8.3437236e-01	   8.2471901e-01	   8.3404477e-01	   8.3610375e-01	   8.2285573e-01	   8.2824003e-01	   8.2802702e-01	   8.2637082e-01	   8.4630337e-01	   8.5637076e-01	
   7.8081122e-01	   8.2075432e-01	   8.3380807e-01	   8.2354624e-01	   8.3290885e-01	   8.3428573e-01	   8.2240546e-01	   8.2677635e-01	   8.2769788e-01	   8.2558324e-01	   8.4610944e-01	   8.5495069e-01	
   7.8118459e-01	   8.2142485e-01	   8.3407362e-01	   8.2438276e-01	   8.3319076e-01	   8.3444346e-01	   8.2315864e-01	   8.2751641e-01	   8.2796942e-01	   8.2606727e-01	   8.4632023e-01	   8.5501872e-01	
   7.8216470e-01	   8.2269230e-01	   8.3571669e-01	   8.2519468e-01	   8.3516412e-01	   8.3456798e-01	   8.2333874e-01	   8.2831404e-01	   8.2920367e-01	   8.2643645e-01	   8.4823424e-01	   8.5553743e-01	
   7.8173687e-01	   8.2275772e-01	   8.3602373e-01	   8.2438276e-01	   8.3382091e-01	   8.3431064e-01	   8.2277386e-01	   8.2727795e-01	   8.2888276e-01	   8.2537814e-01	   8.4802344e-01	   8.5470409e-01	
   7.8116903e-01	   8.2275772e-01	   8.3593244e-01	   8.2379228e-01	   8.3363020e-01	   8.3470911e-01	   8.2351067e-01	   8.2708059e-01	   8.2857009e-01	   8.2460698e-01	   8.4786324e-01	   8.5440647e-01	
   7.7987000e-01	   8.2186641e-01	   8.3424788e-01	   8.2205363e-01	   8.3241136e-01	   8.3394538e-01	   8.2188969e-01	   8.2625008e-01	   8.2665288e-01	   8.2308926e-01	   8.4562883e-01	   8.5280783e-01	
   7.7846985e-01	   8.2147391e-01	   8.3341805e-01	   8.2013455e-01	   8.3072820e-01	   8.3325636e-01	   8.2118564e-01	   8.2507419e-01	   8.2545154e-01	   8.2206377e-01	   8.4472663e-01	   8.5225511e-01	
   7.7626850e-01	   8.2041906e-01	   8.3214011e-01	   8.1906020e-01	   8.2970835e-01	   8.3171229e-01	   8.2011318e-01	   8.2333093e-01	   8.2358371e-01	   8.2107930e-01	   8.4367266e-01	   8.5165987e-01	
   7.7523394e-01	   8.1943781e-01	   8.3060492e-01	   8.1879776e-01	   8.2968347e-01	   8.3107308e-01	   8.1890973e-01	   8.2225372e-01	   8.2404450e-01	   8.2012765e-01	   8.4271144e-01	   8.5043538e-01	
   7.7513282e-01	   8.1831754e-01	   8.2981657e-01	   8.1840410e-01	   8.2921086e-01	   8.3013502e-01	   8.1820567e-01	   8.2187547e-01	   8.2317229e-01	   8.1912677e-01	   8.4196101e-01	   8.4966156e-01	
   7.7549841e-01	   8.1842384e-01	   8.2995765e-01	   8.1831389e-01	   8.2979126e-01	   8.3011842e-01	   8.1752617e-01	   8.2147254e-01	   8.2307355e-01	   8.1890527e-01	   8.4191042e-01	   8.4932993e-01	
   7.7584845e-01	   8.1771243e-01	   8.3014021e-01	   8.1865834e-01	   8.2951765e-01	   8.3068291e-01	   8.1732150e-01	   8.2122586e-01	   8.2243174e-01	   8.1872478e-01	   8.4198631e-01	   8.4927041e-01	
   7.7678189e-01	   8.1821124e-01	   8.3018170e-01	   8.1924882e-01	   8.2933523e-01	   8.3063310e-01	   8.1774721e-01	   8.2206460e-01	   8.2167473e-01	   8.1906934e-01	   8.4179238e-01	   8.5005272e-01	
   7.7733417e-01	   8.1911890e-01	   8.3153433e-01	   8.2032318e-01	   8.2968347e-01	   8.3138023e-01	   8.1882786e-01	   8.2264020e-01	   8.2241528e-01	   8.1932367e-01	   8.4198631e-01	   8.5064796e-01	
   7.7783200e-01	   8.1959317e-01	   8.3258822e-01	   8.2056921e-01	   8.3023900e-01	   8.3234320e-01	   8.1867231e-01	   8.2236884e-01	   8.2270327e-01	   8.1939750e-01	   8.4296439e-01	   8.5073300e-01	
   7.7782422e-01	   8.1947869e-01	   8.3228948e-01	   8.2027397e-01	   8.3065357e-01	   8.3169569e-01	   8.1845127e-01	   8.2132453e-01	   8.2374827e-01	   8.2027532e-01	   8.4323421e-01	   8.5089456e-01	
   7.7817426e-01	   8.1920885e-01	   8.3190775e-01	   8.2025757e-01	   8.2995709e-01	   8.3100667e-01	   8.1831210e-01	   8.2116007e-01	   8.2299949e-01	   8.2003740e-01	   8.4304028e-01	   8.4953401e-01	
   7.8091234e-01	   8.2113047e-01	   8.3315250e-01	   8.2204543e-01	   8.3200508e-01	   8.3304882e-01	   8.1998219e-01	   8.2384075e-01	   8.2492493e-01	   8.2335178e-01	   8.4531685e-01	   8.5235715e-01	
   7.8657518e-01	   8.2706706e-01	   8.3911071e-01	   8.2754842e-01	   8.3803296e-01	   8.3876021e-01	   8.2631053e-01	   8.3026288e-01	   8.3112910e-01	   8.2888941e-01	   8.5082278e-01	   8.5916839e-01	
   7.8809979e-01	   8.2884968e-01	   8.4060440e-01	   8.2977094e-01	   8.3841437e-01	   8.4065293e-01	   8.2866830e-01	   8.3252419e-01	   8.3170509e-01	   8.3018563e-01	   8.5320054e-01	   8.6125172e-01	
   7.8742305e-01	   8.2797472e-01	   8.3912730e-01	   8.2914765e-01	   8.3744427e-01	   8.3998882e-01	   8.2788238e-01	   8.3161144e-01	   8.3039678e-01	   8.2916014e-01	   8.5184303e-01	   8.6067349e-01	
   7.8614736e-01	   8.2653555e-01	   8.3775808e-01	   8.2755662e-01	   8.3665658e-01	   8.3900925e-01	   8.2727656e-01	   8.3051779e-01	   8.2957395e-01	   8.2824951e-01	   8.5059513e-01	   8.5917689e-01	
   7.8572731e-01	   8.2611852e-01	   8.3818129e-01	   8.2697434e-01	   8.3669804e-01	   8.3851116e-01	   8.2700640e-01	   8.3031221e-01	   8.2968091e-01	   8.2697791e-01	   8.5106731e-01	   8.5888777e-01	
   7.8375154e-01	   8.2378804e-01	   8.3521049e-01	   8.2543251e-01	   8.3469151e-01	   8.3590451e-01	   8.2443577e-01	   8.2796867e-01	   8.2745103e-01	   8.2490232e-01	   8.4903525e-01	   8.5738267e-01	
   7.8287255e-01	   8.2286402e-01	   8.3428108e-01	   8.2543251e-01	   8.3381261e-01	   8.3589621e-01	   8.2419016e-01	   8.2787822e-01	   8.2709721e-01	   8.2445931e-01	   8.4759342e-01	   8.5695750e-01	
   7.8445939e-01	   8.2534169e-01	   8.3629757e-01	   8.2692513e-01	   8.3630005e-01	   8.3916698e-01	   8.2527900e-01	   8.3016420e-01	   8.2954103e-01	   8.2800339e-01	   8.5024943e-01	   8.5849662e-01	
   7.8508946e-01	   8.2620029e-01	   8.3667929e-01	   8.2725318e-01	   8.3574452e-01	   8.3894284e-01	   8.2517257e-01	   8.2983528e-01	   8.3017462e-01	   8.2839718e-01	   8.5078063e-01	   8.5842859e-01	
   7.8595289e-01	   8.2698529e-01	   8.3748423e-01	   8.2897542e-01	   8.3566990e-01	   8.3915037e-01	   8.2586026e-01	   8.3020531e-01	   8.3068477e-01	   8.2828233e-01	   8.5135398e-01	   8.5847961e-01	
   7.8472387e-01	   8.2602857e-01	   8.3686186e-01	   8.2858177e-01	   8.3372141e-01	   8.3820401e-01	   8.2464043e-01	   8.2876630e-01	   8.2977965e-01	   8.2755218e-01	   8.5035061e-01	   8.5683845e-01	
   7.8585955e-01	   8.2587320e-01	   8.3777467e-01	   8.2917225e-01	   8.3532995e-01	   8.3910887e-01	   8.2561465e-01	   8.2997507e-01	   8.3021576e-01	   8.2825771e-01	   8.5164066e-01	   8.5857315e-01	
   7.8586733e-01	   8.2564424e-01	   8.3737635e-01	   8.2819631e-01	   8.3628346e-01	   8.3860248e-01	   8.2562284e-01	   8.2888142e-01	   8.2954926e-01	   8.2737169e-01	   8.5127810e-01	   8.5769730e-01	
   7.8322259e-01	   8.2292126e-01	   8.3501133e-01	   8.2490764e-01	   8.3415256e-01	   8.3505777e-01	   8.2256919e-01	   8.2643098e-01	   8.2670225e-01	   8.2528790e-01	   8.4885819e-01	   8.5611566e-01	
   7.8210247e-01	   8.2127766e-01	   8.3379147e-01	   8.2420234e-01	   8.3230357e-01	   8.3365483e-01	   8.2164409e-01	   8.2456437e-01	   8.2498253e-01	   8.2467261e-01	   8.4808247e-01	   8.5438947e-01	
   7.8199357e-01	   8.2009198e-01	   8.3433087e-01	   8.2410392e-01	   8.3193046e-01	   8.3358841e-01	   8.2227447e-01	   8.2414500e-01	   8.2480973e-01	   8.2453314e-01	   8.4772833e-01	   8.5351361e-01	
   7.8131683e-01	   8.1821942e-01	   8.3316910e-01	   8.2356264e-01	   8.3116764e-01	   8.3327296e-01	   8.2179964e-01	   8.2299379e-01	   8.2463694e-01	   8.2268726e-01	   8.4599139e-01	   8.5191497e-01	
   7.8407824e-01	   8.2019828e-01	   8.3548433e-01	   8.2566215e-01	   8.3406965e-01	   8.3522380e-01	   8.2339605e-01	   8.2541956e-01	   8.2714658e-01	   8.2526329e-01	   8.4803187e-01	   8.5329252e-01	
   7.8878431e-01	   8.2441768e-01	   8.4154212e-01	   8.3066487e-01	   8.4002291e-01	   8.3990580e-01	   8.2856187e-01	   8.3155388e-01	   8.3267603e-01	   8.3070248e-01	   8.5325113e-01	   8.5945750e-01	
   7.8820869e-01	   8.2461393e-01	   8.4086995e-01	   8.2992676e-01	   8.3944251e-01	   8.3872700e-01	   8.2722744e-01	   8.3106050e-01	   8.3239627e-01	   8.3032510e-01	   8.5235736e-01	   8.5844560e-01	
   7.8812313e-01	   8.2582414e-01	   8.4067079e-01	   8.2973813e-01	   8.3955029e-01	   8.3849456e-01	   8.2726019e-01	   8.3166900e-01	   8.3287351e-01	   8.3140801e-01	   8.5305720e-01	   8.5936397e-01	
   7.8952328e-01	   8.2731238e-01	   8.4140104e-01	   8.3155880e-01	   8.4110079e-01	   8.4176533e-01	   8.2832446e-01	   8.3237617e-01	   8.3493883e-01	   8.3303238e-01	   8.5459178e-01	   8.6110717e-01	
