   2.0244545e+03	   2.0272240e+03	   2.0290065e+03	   2.0331396e+03	   2.0357435e+03	   2.0374513e+03	   2.0419708e+03	   2.0440292e+03	   2.0457727e+03	   2.0455097e+03	   2.0426851e+03	   2.0411494e+03	   2.0346104e+03	
   2.0272727e+03	   2.0288929e+03	   2.0312500e+03	   2.0351818e+03	   2.0375617e+03	   2.0392078e+03	   2.0437045e+03	   2.0455812e+03	   2.0472208e+03	   2.0479610e+03	   2.0454675e+03	   2.0428117e+03	   2.0369058e+03	
   2.0360552e+03	   2.0373734e+03	   2.0391981e+03	   2.0438864e+03	   2.0454968e+03	   2.0473669e+03	   2.0516786e+03	   2.0538182e+03	   2.0559903e+03	   2.0564448e+03	   2.0543312e+03	   2.0521818e+03	   2.0451331e+03	
   2.0405942e+03	   2.0415455e+03	   2.0429286e+03	   2.0482175e+03	   2.0489708e+03	   2.0519253e+03	   2.0558734e+03	   2.0577370e+03	   2.0601299e+03	   2.0611494e+03	   2.0585130e+03	   2.0570909e+03	   2.0500162e+03	
   2.0379123e+03	   2.0385195e+03	   2.0400812e+03	   2.0457110e+03	   2.0466136e+03	   2.0489188e+03	   2.0538831e+03	   2.0551266e+03	   2.0568214e+03	   2.0586591e+03	   2.0554838e+03	   2.0543084e+03	   2.0469805e+03	
   2.0361656e+03	   2.0375844e+03	   2.0383019e+03	   2.0441818e+03	   2.0455909e+03	   2.0474675e+03	   2.0523247e+03	   2.0535617e+03	   2.0548474e+03	   2.0573084e+03	   2.0532760e+03	   2.0522532e+03	   2.0455162e+03	
   2.0317630e+03	   2.0338604e+03	   2.0348344e+03	   2.0400714e+03	   2.0414318e+03	   2.0447760e+03	   2.0488344e+03	   2.0497013e+03	   2.0508019e+03	   2.0530162e+03	   2.0493052e+03	   2.0477695e+03	   2.0419805e+03	
   2.0304870e+03	   2.0321429e+03	   2.0334513e+03	   2.0391071e+03	   2.0406331e+03	   2.0437792e+03	   2.0474545e+03	   2.0488084e+03	   2.0492922e+03	   2.0522825e+03	   2.0485519e+03	   2.0461623e+03	   2.0414968e+03	
   2.0298409e+03	   2.0317273e+03	   2.0327208e+03	   2.0378734e+03	   2.0396558e+03	   2.0431364e+03	   2.0471688e+03	   2.0476104e+03	   2.0494545e+03	   2.0506786e+03	   2.0482305e+03	   2.0462597e+03	   2.0401786e+03	
   2.0305812e+03	   2.0317565e+03	   2.0333994e+03	   2.0379318e+03	   2.0398896e+03	   2.0428117e+03	   2.0472435e+03	   2.0476721e+03	   2.0495357e+03	   2.0499838e+03	   2.0475519e+03	   2.0450682e+03	   2.0402597e+03	
   2.0289545e+03	   2.0298409e+03	   2.0320195e+03	   2.0353182e+03	   2.0380812e+03	   2.0413409e+03	   2.0450487e+03	   2.0468799e+03	   2.0472792e+03	   2.0476104e+03	   2.0465227e+03	   2.0423734e+03	   2.0389578e+03	
   2.0284253e+03	   2.0288961e+03	   2.0319123e+03	   2.0356364e+03	   2.0380260e+03	   2.0411494e+03	   2.0446591e+03	   2.0469123e+03	   2.0473506e+03	   2.0476851e+03	   2.0465649e+03	   2.0424545e+03	   2.0390519e+03	
   2.0282370e+03	   2.0287987e+03	   2.0319383e+03	   2.0360097e+03	   2.0376006e+03	   2.0413766e+03	   2.0444286e+03	   2.0469708e+03	   2.0473571e+03	   2.0487305e+03	   2.0468896e+03	   2.0432208e+03	   2.0394351e+03	
   2.0278149e+03	   2.0286104e+03	   2.0318442e+03	   2.0364188e+03	   2.0378377e+03	   2.0412792e+03	   2.0445649e+03	   2.0469448e+03	   2.0480162e+03	   2.0483409e+03	   2.0470552e+03	   2.0444935e+03	   2.0390942e+03	
   2.0278701e+03	   2.0282468e+03	   2.0311753e+03	   2.0365130e+03	   2.0374026e+03	   2.0412597e+03	   2.0445617e+03	   2.0472630e+03	   2.0482370e+03	   2.0474610e+03	   2.0466721e+03	   2.0446591e+03	   2.0393344e+03	
   2.0276039e+03	   2.0283149e+03	   2.0306234e+03	   2.0354351e+03	   2.0367403e+03	   2.0409870e+03	   2.0441916e+03	   2.0469903e+03	   2.0488799e+03	   2.0478929e+03	   2.0462045e+03	   2.0451656e+03	   2.0385617e+03	
   2.0276981e+03	   2.0283409e+03	   2.0317370e+03	   2.0358442e+03	   2.0368409e+03	   2.0416981e+03	   2.0454870e+03	   2.0470682e+03	   2.0496786e+03	   2.0484351e+03	   2.0467110e+03	   2.0458766e+03	   2.0391266e+03	
   2.0307078e+03	   2.0311331e+03	   2.0359805e+03	   2.0392500e+03	   2.0407013e+03	   2.0457045e+03	   2.0486721e+03	   2.0498571e+03	   2.0523474e+03	   2.0514740e+03	   2.0498247e+03	   2.0482403e+03	   2.0425942e+03	
   2.0293019e+03	   2.0296429e+03	   2.0340000e+03	   2.0384513e+03	   2.0398929e+03	   2.0445487e+03	   2.0471006e+03	   2.0480357e+03	   2.0512500e+03	   2.0505422e+03	   2.0481688e+03	   2.0459610e+03	   2.0408019e+03	
   2.0281688e+03	   2.0279578e+03	   2.0326721e+03	   2.0373799e+03	   2.0386429e+03	   2.0439221e+03	   2.0454773e+03	   2.0470227e+03	   2.0491688e+03	   2.0492500e+03	   2.0472078e+03	   2.0437987e+03	   2.0389481e+03	
   2.0292630e+03	   2.0289416e+03	   2.0332662e+03	   2.0377987e+03	   2.0387857e+03	   2.0445682e+03	   2.0460877e+03	   2.0477760e+03	   2.0499188e+03	   2.0497045e+03	   2.0475714e+03	   2.0446753e+03	   2.0400390e+03	
   2.0279968e+03	   2.0280357e+03	   2.0322208e+03	   2.0368149e+03	   2.0375325e+03	   2.0431266e+03	   2.0448766e+03	   2.0468149e+03	   2.0489740e+03	   2.0478994e+03	   2.0474026e+03	   2.0437045e+03	   2.0383799e+03	
   2.0285877e+03	   2.0287792e+03	   2.0331786e+03	   2.0369253e+03	   2.0381981e+03	   2.0429968e+03	   2.0459123e+03	   2.0483864e+03	   2.0503149e+03	   2.0483864e+03	   2.0480390e+03	   2.0437175e+03	   2.0390000e+03	
   2.0286364e+03	   2.0290617e+03	   2.0325390e+03	   2.0370227e+03	   2.0385584e+03	   2.0412922e+03	   2.0466851e+03	   2.0484545e+03	   2.0505779e+03	   2.0481461e+03	   2.0468864e+03	   2.0440260e+03	   2.0394708e+03	
   2.0284481e+03	   2.0290065e+03	   2.0320195e+03	   2.0377110e+03	   2.0384221e+03	   2.0411331e+03	   2.0467565e+03	   2.0483831e+03	   2.0499513e+03	   2.0478117e+03	   2.0470195e+03	   2.0443247e+03	   2.0392013e+03	
   2.0274221e+03	   2.0282662e+03	   2.0313312e+03	   2.0367662e+03	   2.0378506e+03	   2.0405000e+03	   2.0454318e+03	   2.0470877e+03	   2.0489318e+03	   2.0468247e+03	   2.0461299e+03	   2.0434968e+03	   2.0382760e+03	
   2.0282760e+03	   2.0298117e+03	   2.0316916e+03	   2.0374870e+03	   2.0391851e+03	   2.0411331e+03	   2.0457013e+03	   2.0477143e+03	   2.0495909e+03	   2.0476494e+03	   2.0463019e+03	   2.0439286e+03	   2.0394351e+03	
   2.0284773e+03	   2.0297110e+03	   2.0315390e+03	   2.0363506e+03	   2.0396818e+03	   2.0415584e+03	   2.0454610e+03	   2.0478896e+03	   2.0503117e+03	   2.0480519e+03	   2.0461526e+03	   2.0441201e+03	   2.0394610e+03	
   2.0277110e+03	   2.0296299e+03	   2.0311656e+03	   2.0356006e+03	   2.0390032e+03	   2.0408214e+03	   2.0452500e+03	   2.0473766e+03	   2.0499221e+03	   2.0472110e+03	   2.0454675e+03	   2.0436331e+03	   2.0396883e+03	
   2.0268539e+03	   2.0285519e+03	   2.0308961e+03	   2.0347175e+03	   2.0376461e+03	   2.0391364e+03	   2.0447695e+03	   2.0456851e+03	   2.0488539e+03	   2.0458994e+03	   2.0442955e+03	   2.0423247e+03	   2.0393279e+03	
   2.0285682e+03	   2.0303312e+03	   2.0322532e+03	   2.0362305e+03	   2.0389870e+03	   2.0395422e+03	   2.0462662e+03	   2.0471981e+03	   2.0498312e+03	   2.0472078e+03	   2.0459708e+03	   2.0440779e+03	   2.0406266e+03	
   2.0287760e+03	   2.0288117e+03	   2.0310000e+03	   2.0353571e+03	   2.0372760e+03	   2.0389870e+03	   2.0441234e+03	   2.0463571e+03	   2.0487955e+03	   2.0471494e+03	   2.0462468e+03	   2.0439253e+03	   2.0401461e+03	
   2.0326786e+03	   2.0325325e+03	   2.0351916e+03	   2.0384968e+03	   2.0410747e+03	   2.0435000e+03	   2.0476331e+03	   2.0492922e+03	   2.0516883e+03	   2.0512370e+03	   2.0496071e+03	   2.0475000e+03	   2.0436818e+03	
   2.0362792e+03	   2.0364643e+03	   2.0380649e+03	   2.0422695e+03	   2.0447922e+03	   2.0474416e+03	   2.0521136e+03	   2.0530682e+03	   2.0543506e+03	   2.0558052e+03	   2.0530877e+03	   2.0502597e+03	   2.0471526e+03	
   2.0399481e+03	   2.0406753e+03	   2.0419805e+03	   2.0463506e+03	   2.0491266e+03	   2.0513929e+03	   2.0563506e+03	   2.0571169e+03	   2.0584643e+03	   2.0597045e+03	   2.0568506e+03	   2.0540617e+03	   2.0508377e+03	
   2.0450812e+03	   2.0453247e+03	   2.0471364e+03	   2.0499870e+03	   2.0548766e+03	   2.0564773e+03	   2.0610747e+03	   2.0616558e+03	   2.0637468e+03	   2.0645357e+03	   2.0619123e+03	   2.0582727e+03	   2.0547532e+03	
   2.0451331e+03	   2.0453734e+03	   2.0480682e+03	   2.0498734e+03	   2.0547825e+03	   2.0565649e+03	   2.0603247e+03	   2.0617987e+03	   2.0650519e+03	   2.0640487e+03	   2.0618994e+03	   2.0588279e+03	   2.0548766e+03	
   2.0426656e+03	   2.0437403e+03	   2.0455779e+03	   2.0480422e+03	   2.0524545e+03	   2.0544513e+03	   2.0582922e+03	   2.0599805e+03	   2.0633247e+03	   2.0616006e+03	   2.0598474e+03	   2.0567597e+03	   2.0534805e+03	
   2.0392110e+03	   2.0404383e+03	   2.0423214e+03	   2.0450292e+03	   2.0493474e+03	   2.0521656e+03	   2.0545000e+03	   2.0572857e+03	   2.0605812e+03	   2.0583474e+03	   2.0562045e+03	   2.0533539e+03	   2.0506818e+03	
   2.0383442e+03	   2.0394416e+03	   2.0417760e+03	   2.0447468e+03	   2.0492175e+03	   2.0515130e+03	   2.0535325e+03	   2.0566526e+03	   2.0599708e+03	   2.0573994e+03	   2.0558149e+03	   2.0522890e+03	   2.0497468e+03	
   2.0487208e+03	   2.0496851e+03	   2.0523994e+03	   2.0551818e+03	   2.0587338e+03	   2.0617955e+03	   2.0635130e+03	   2.0660649e+03	   2.0698084e+03	   2.0676948e+03	   2.0657922e+03	   2.0611591e+03	   2.0599968e+03	
   2.0503279e+03	   2.0519156e+03	   2.0552013e+03	   2.0578734e+03	   2.0609935e+03	   2.0645195e+03	   2.0660065e+03	   2.0685649e+03	   2.0722565e+03	   2.0701006e+03	   2.0677890e+03	   2.0639675e+03	   2.0626591e+03	
   2.0479545e+03	   2.0497435e+03	   2.0534870e+03	   2.0557532e+03	   2.0582760e+03	   2.0622825e+03	   2.0639091e+03	   2.0669383e+03	   2.0693019e+03	   2.0687208e+03	   2.0664740e+03	   2.0622045e+03	   2.0607922e+03	
   2.0486948e+03	   2.0506981e+03	   2.0550552e+03	   2.0566429e+03	   2.0591721e+03	   2.0633734e+03	   2.0658247e+03	   2.0679578e+03	   2.0712792e+03	   2.0696234e+03	   2.0676948e+03	   2.0632403e+03	   2.0613864e+03	
   2.0481234e+03	   2.0506234e+03	   2.0535942e+03	   2.0555097e+03	   2.0593506e+03	   2.0620162e+03	   2.0656688e+03	   2.0676494e+03	   2.0704156e+03	   2.0680519e+03	   2.0673669e+03	   2.0627013e+03	   2.0603084e+03	
   2.0459545e+03	   2.0474481e+03	   2.0514383e+03	   2.0535584e+03	   2.0571364e+03	   2.0600682e+03	   2.0624643e+03	   2.0646883e+03	   2.0679740e+03	   2.0650812e+03	   2.0649188e+03	   2.0600195e+03	   2.0581526e+03	
   2.0455942e+03	   2.0459545e+03	   2.0507857e+03	   2.0528279e+03	   2.0567468e+03	   2.0592338e+03	   2.0614318e+03	   2.0634123e+03	   2.0671786e+03	   2.0638312e+03	   2.0634578e+03	   2.0593377e+03	   2.0572305e+03	
   2.0442143e+03	   2.0442890e+03	   2.0494675e+03	   2.0512468e+03	   2.0554481e+03	   2.0584675e+03	   2.0601526e+03	   2.0632955e+03	   2.0655292e+03	   2.0623344e+03	   2.0619740e+03	   2.0583734e+03	   2.0560584e+03	
   2.0397143e+03	   2.0401558e+03	   2.0445682e+03	   2.0473896e+03	   2.0511721e+03	   2.0541266e+03	   2.0555130e+03	   2.0595519e+03	   2.0619383e+03	   2.0592500e+03	   2.0576169e+03	   2.0539740e+03	   2.0517338e+03	
   2.0396396e+03	   2.0412435e+03	   2.0443312e+03	   2.0481429e+03	   2.0517987e+03	   2.0539838e+03	   2.0557565e+03	   2.0593799e+03	   2.0611916e+03	   2.0593636e+03	   2.0576169e+03	   2.0540227e+03	   2.0517175e+03	
   2.0401883e+03	   2.0422435e+03	   2.0439188e+03	   2.0483929e+03	   2.0519610e+03	   2.0539740e+03	   2.0571558e+03	   2.0594708e+03	   2.0614318e+03	   2.0600584e+03	   2.0586071e+03	   2.0546786e+03	   2.0522922e+03	
   2.0447403e+03	   2.0462922e+03	   2.0487143e+03	   2.0522435e+03	   2.0558929e+03	   2.0587922e+03	   2.0617695e+03	   2.0638312e+03	   2.0653506e+03	   2.0644221e+03	   2.0641006e+03	   2.0589610e+03	   2.0572435e+03	
   2.0424286e+03	   2.0440584e+03	   2.0466201e+03	   2.0493019e+03	   2.0532857e+03	   2.0568409e+03	   2.0599740e+03	   2.0617370e+03	   2.0630390e+03	   2.0625292e+03	   2.0621591e+03	   2.0567760e+03	   2.0546818e+03	
   2.0431071e+03	   2.0433474e+03	   2.0467760e+03	   2.0492597e+03	   2.0538442e+03	   2.0561688e+03	   2.0591526e+03	   2.0602857e+03	   2.0624708e+03	   2.0626331e+03	   2.0617565e+03	   2.0574578e+03	   2.0548636e+03	
   2.0414870e+03	   2.0424318e+03	   2.0452305e+03	   2.0478896e+03	   2.0522597e+03	   2.0544545e+03	   2.0576234e+03	   2.0589156e+03	   2.0611591e+03	   2.0605877e+03	   2.0604903e+03	   2.0563929e+03	   2.0538117e+03	
   2.0414221e+03	   2.0419968e+03	   2.0451429e+03	   2.0479643e+03	   2.0524188e+03	   2.0549188e+03	   2.0576818e+03	   2.0592597e+03	   2.0617760e+03	   2.0606818e+03	   2.0597370e+03	   2.0561331e+03	   2.0542013e+03	
   2.0372890e+03	   2.0385227e+03	   2.0416753e+03	   2.0447792e+03	   2.0476688e+03	   2.0509545e+03	   2.0534610e+03	   2.0552955e+03	   2.0576753e+03	   2.0576136e+03	   2.0559935e+03	   2.0515844e+03	   2.0503864e+03	
   2.0333604e+03	   2.0348182e+03	   2.0373636e+03	   2.0400422e+03	   2.0439578e+03	   2.0475390e+03	   2.0495942e+03	   2.0511851e+03	   2.0541201e+03	   2.0540584e+03	   2.0518994e+03	   2.0478117e+03	   2.0467468e+03	
   2.0319026e+03	   2.0345325e+03	   2.0371753e+03	   2.0403701e+03	   2.0427468e+03	   2.0469188e+03	   2.0495227e+03	   2.0509578e+03	   2.0535779e+03	   2.0535714e+03	   2.0515455e+03	   2.0467305e+03	   2.0455260e+03	
   2.0328669e+03	   2.0348766e+03	   2.0383571e+03	   2.0416883e+03	   2.0436558e+03	   2.0478961e+03	   2.0512468e+03	   2.0520714e+03	   2.0545974e+03	   2.0543312e+03	   2.0527597e+03	   2.0478604e+03	   2.0457857e+03	
   2.0372143e+03	   2.0396818e+03	   2.0429675e+03	   2.0467662e+03	   2.0481753e+03	   2.0519058e+03	   2.0553604e+03	   2.0573994e+03	   2.0591234e+03	   2.0589578e+03	   2.0563636e+03	   2.0527500e+03	   2.0501396e+03	
   2.0388409e+03	   2.0413831e+03	   2.0437890e+03	   2.0478896e+03	   2.0500292e+03	   2.0528539e+03	   2.0570357e+03	   2.0595292e+03	   2.0598636e+03	   2.0593474e+03	   2.0576461e+03	   2.0546818e+03	   2.0517825e+03	
   2.0340195e+03	   2.0363766e+03	   2.0390974e+03	   2.0426461e+03	   2.0450390e+03	   2.0478084e+03	   2.0521753e+03	   2.0540519e+03	   2.0557338e+03	   2.0550584e+03	   2.0526201e+03	   2.0499903e+03	   2.0471851e+03	
   2.0296753e+03	   2.0319026e+03	   2.0341136e+03	   2.0378831e+03	   2.0407500e+03	   2.0435195e+03	   2.0471688e+03	   2.0502338e+03	   2.0523571e+03	   2.0507240e+03	   2.0493766e+03	   2.0463636e+03	   2.0432987e+03	
   2.0276331e+03	   2.0293182e+03	   2.0310682e+03	   2.0354838e+03	   2.0380779e+03	   2.0414578e+03	   2.0450455e+03	   2.0480357e+03	   2.0494740e+03	   2.0483279e+03	   2.0468701e+03	   2.0440844e+03	   2.0404448e+03	
   2.0293929e+03	   2.0302370e+03	   2.0326071e+03	   2.0366818e+03	   2.0392662e+03	   2.0435812e+03	   2.0464221e+03	   2.0493799e+03	   2.0505649e+03	   2.0509221e+03	   2.0479610e+03	   2.0451688e+03	   2.0412597e+03	
   2.0326201e+03	   2.0325357e+03	   2.0356331e+03	   2.0400195e+03	   2.0417955e+03	   2.0464383e+03	   2.0493214e+03	   2.0516201e+03	   2.0532727e+03	   2.0536981e+03	   2.0510130e+03	   2.0478377e+03	   2.0437532e+03	
   2.0314156e+03	   2.0313994e+03	   2.0339351e+03	   2.0377338e+03	   2.0397435e+03	   2.0444123e+03	   2.0472922e+03	   2.0494935e+03	   2.0513506e+03	   2.0506299e+03	   2.0490812e+03	   2.0455455e+03	   2.0423506e+03	
   2.0311299e+03	   2.0313214e+03	   2.0336234e+03	   2.0376331e+03	   2.0393571e+03	   2.0440357e+03	   2.0472630e+03	   2.0499416e+03	   2.0513312e+03	   2.0500162e+03	   2.0487662e+03	   2.0458929e+03	   2.0424286e+03	
   2.0288182e+03	   2.0281753e+03	   2.0310552e+03	   2.0351981e+03	   2.0376201e+03	   2.0406883e+03	   2.0437435e+03	   2.0480195e+03	   2.0482630e+03	   2.0472662e+03	   2.0452208e+03	   2.0425909e+03	   2.0395714e+03	
   2.0270227e+03	   2.0259253e+03	   2.0299318e+03	   2.0320487e+03	   2.0354253e+03	   2.0381916e+03	   2.0423149e+03	   2.0453669e+03	   2.0462987e+03	   2.0459968e+03	   2.0434448e+03	   2.0395357e+03	   2.0372857e+03	
   2.0240097e+03	   2.0237662e+03	   2.0272240e+03	   2.0293571e+03	   2.0326104e+03	   2.0363084e+03	   2.0403019e+03	   2.0418117e+03	   2.0431656e+03	   2.0425877e+03	   2.0404481e+03	   2.0365325e+03	   2.0348117e+03	
   2.0220422e+03	   2.0209091e+03	   2.0250097e+03	   2.0275487e+03	   2.0309481e+03	   2.0350162e+03	   2.0390779e+03	   2.0396396e+03	   2.0416006e+03	   2.0410877e+03	   2.0381429e+03	   2.0351071e+03	   2.0326201e+03	
   2.0205649e+03	   2.0194773e+03	   2.0242922e+03	   2.0256364e+03	   2.0294058e+03	   2.0337955e+03	   2.0371558e+03	   2.0381591e+03	   2.0400292e+03	   2.0398019e+03	   2.0364708e+03	   2.0337662e+03	   2.0316234e+03	
   2.0197662e+03	   2.0197825e+03	   2.0237175e+03	   2.0252825e+03	   2.0280422e+03	   2.0330552e+03	   2.0368929e+03	   2.0380195e+03	   2.0397987e+03	   2.0406299e+03	   2.0361169e+03	   2.0334448e+03	   2.0308571e+03	
   2.0191948e+03	   2.0201006e+03	   2.0243019e+03	   2.0244448e+03	   2.0280714e+03	   2.0323669e+03	   2.0361851e+03	   2.0382500e+03	   2.0390455e+03	   2.0400162e+03	   2.0354740e+03	   2.0330000e+03	   2.0305455e+03	
   2.0198377e+03	   2.0209513e+03	   2.0244740e+03	   2.0254805e+03	   2.0291753e+03	   2.0327662e+03	   2.0361331e+03	   2.0383052e+03	   2.0384448e+03	   2.0406364e+03	   2.0358117e+03	   2.0336786e+03	   2.0309578e+03	
   2.0218961e+03	   2.0223636e+03	   2.0261494e+03	   2.0281948e+03	   2.0316234e+03	   2.0355227e+03	   2.0383669e+03	   2.0397890e+03	   2.0405000e+03	   2.0420227e+03	   2.0388571e+03	   2.0359675e+03	   2.0331299e+03	
   2.0215617e+03	   2.0235584e+03	   2.0275779e+03	   2.0292760e+03	   2.0328636e+03	   2.0367500e+03	   2.0390325e+03	   2.0409448e+03	   2.0425292e+03	   2.0423961e+03	   2.0400909e+03	   2.0364416e+03	   2.0343214e+03	
   2.0211526e+03	   2.0244578e+03	   2.0274643e+03	   2.0295909e+03	   2.0319513e+03	   2.0363019e+03	   2.0383831e+03	   2.0409610e+03	   2.0432403e+03	   2.0419156e+03	   2.0402500e+03	   2.0361753e+03	   2.0333312e+03	
   2.0199026e+03	   2.0243019e+03	   2.0270032e+03	   2.0292922e+03	   2.0308994e+03	   2.0351136e+03	   2.0374805e+03	   2.0398799e+03	   2.0418994e+03	   2.0413279e+03	   2.0397565e+03	   2.0355942e+03	   2.0320584e+03	
   2.0258701e+03	   2.0297662e+03	   2.0324318e+03	   2.0344675e+03	   2.0366006e+03	   2.0408149e+03	   2.0418052e+03	   2.0455877e+03	   2.0468896e+03	   2.0463279e+03	   2.0450292e+03	   2.0413377e+03	   2.0378474e+03	
   2.0401688e+03	   2.0438409e+03	   2.0463701e+03	   2.0487240e+03	   2.0508247e+03	   2.0551753e+03	   2.0555552e+03	   2.0598636e+03	   2.0608214e+03	   2.0608929e+03	   2.0581883e+03	   2.0557565e+03	   2.0516818e+03	
   2.0440844e+03	   2.0475942e+03	   2.0495487e+03	   2.0525584e+03	   2.0544870e+03	   2.0589188e+03	   2.0604545e+03	   2.0640325e+03	   2.0642500e+03	   2.0657273e+03	   2.0616266e+03	   2.0600519e+03	   2.0553279e+03	
   2.0416591e+03	   2.0453149e+03	   2.0476039e+03	   2.0503247e+03	   2.0526494e+03	   2.0564513e+03	   2.0590747e+03	   2.0625097e+03	   2.0615942e+03	   2.0644286e+03	   2.0599253e+03	   2.0580065e+03	   2.0535747e+03	
   2.0398864e+03	   2.0420974e+03	   2.0442240e+03	   2.0477597e+03	   2.0498019e+03	   2.0533377e+03	   2.0558766e+03	   2.0591201e+03	   2.0599773e+03	   2.0623604e+03	   2.0573377e+03	   2.0549838e+03	   2.0513052e+03	
   2.0392727e+03	   2.0400909e+03	   2.0428019e+03	   2.0456721e+03	   2.0489286e+03	   2.0525617e+03	   2.0550260e+03	   2.0573831e+03	   2.0587500e+03	   2.0602468e+03	   2.0561266e+03	   2.0539416e+03	   2.0486396e+03	
   2.0342273e+03	   2.0351169e+03	   2.0378994e+03	   2.0405714e+03	   2.0447370e+03	   2.0474058e+03	   2.0495227e+03	   2.0524318e+03	   2.0535974e+03	   2.0546396e+03	   2.0519448e+03	   2.0492532e+03	   2.0429903e+03	
   2.0333019e+03	   2.0350065e+03	   2.0363604e+03	   2.0387662e+03	   2.0437240e+03	   2.0455844e+03	   2.0482403e+03	   2.0527403e+03	   2.0534481e+03	   2.0532662e+03	   2.0514058e+03	   2.0484448e+03	   2.0423506e+03	
   2.0382500e+03	   2.0398149e+03	   2.0412890e+03	   2.0441429e+03	   2.0489351e+03	   2.0504351e+03	   2.0534058e+03	   2.0570455e+03	   2.0575260e+03	   2.0579351e+03	   2.0554188e+03	   2.0540195e+03	   2.0467987e+03	
   2.0390455e+03	   2.0406656e+03	   2.0419416e+03	   2.0455162e+03	   2.0486591e+03	   2.0513182e+03	   2.0541039e+03	   2.0571818e+03	   2.0581591e+03	   2.0583994e+03	   2.0557078e+03	   2.0536494e+03	   2.0479513e+03	
   2.0401494e+03	   2.0411818e+03	   2.0426299e+03	   2.0469545e+03	   2.0504968e+03	   2.0528539e+03	   2.0555812e+03	   2.0586623e+03	   2.0599058e+03	   2.0583929e+03	   2.0571169e+03	   2.0533734e+03	   2.0494481e+03	
   2.0376331e+03	   2.0392695e+03	   2.0395097e+03	   2.0445292e+03	   2.0482532e+03	   2.0505357e+03	   2.0536948e+03	   2.0569351e+03	   2.0575487e+03	   2.0559091e+03	   2.0556981e+03	   2.0508929e+03	   2.0479545e+03	
   2.0388019e+03	   2.0416266e+03	   2.0424870e+03	   2.0464448e+03	   2.0508994e+03	   2.0524156e+03	   2.0567370e+03	   2.0582078e+03	   2.0586396e+03	   2.0582695e+03	   2.0582857e+03	   2.0537240e+03	   2.0509058e+03	
   2.0374805e+03	   2.0407955e+03	   2.0427792e+03	   2.0458994e+03	   2.0495195e+03	   2.0513344e+03	   2.0562175e+03	   2.0571201e+03	   2.0575162e+03	   2.0578084e+03	   2.0570617e+03	   2.0536526e+03	   2.0503604e+03	
   2.0320747e+03	   2.0338604e+03	   2.0367208e+03	   2.0406818e+03	   2.0434545e+03	   2.0463377e+03	   2.0501916e+03	   2.0513864e+03	   2.0521786e+03	   2.0518864e+03	   2.0514578e+03	   2.0495292e+03	   2.0461266e+03	
