   3.0101948e+02	   3.0103487e+02	   1.5389095e-02	
   3.0148447e+02	   3.0148765e+02	   3.1802154e-03	
   3.0197904e+02	   3.0197554e+02	  -3.5011266e-03	
   3.0248797e+02	   3.0248248e+02	  -5.4909232e-03	
   3.0345394e+02	   3.0343908e+02	  -1.4860241e-02	
   3.0448564e+02	   3.0447123e+02	  -1.4409051e-02	
   3.0552329e+02	   3.0551814e+02	  -5.1407468e-03	
   3.0651505e+02	   3.0652146e+02	   6.4053557e-03	
   3.0750334e+02	   3.0751798e+02	   1.4630696e-02	
   3.0851759e+02	   3.0853379e+02	   1.6197914e-02	
   3.0950708e+02	   3.0951282e+02	   5.7392424e-03	
   3.0999304e+02	   3.0999692e+02	   3.8789605e-03	
   3.1049689e+02	   3.1049377e+02	  -3.1128125e-03	
