   2.8074124e+02	   2.8099053e+02	  -6.5402985e-02	
   2.8178603e+02	   2.8196490e+02	  -8.0319320e-02	
   2.8436356e+02	   2.8438337e+02	   4.6106905e-01	
   2.8611993e+02	   2.8607316e+02	   1.0316052e-01	
   2.8782888e+02	   2.8772746e+02	  -3.1598271e-01	
   2.9005327e+02	   2.8991875e+02	  -6.7936271e-02	
   2.9213072e+02	   2.9198472e+02	   1.8408077e-02	
   2.9384204e+02	   2.9371600e+02	  -3.2398506e-01	
   2.9585801e+02	   2.9575332e+02	  -2.7937338e-01	
   2.9814264e+02	   2.9807237e+02	   1.0512836e-01	
   3.0006829e+02	   3.0001813e+02	   3.4633685e-02	
   3.0194682e+02	   3.0192332e+02	  -9.0120059e-02	
   3.0399986e+02	   3.0400984e+02	   9.7032476e-03	
   3.0616250e+02	   3.0621652e+02	   2.6046656e-01	
   3.0800013e+02	   3.0809246e+02	   9.2438870e-02	
   3.0982390e+02	   3.0993702e+02	  -1.1023507e-01	
   3.1194352e+02	   3.1206979e+02	   5.6730678e-02	
   3.1406836e+02	   3.1418928e+02	   2.0592357e-01	
   3.1613092e+02	   3.1623635e+02	   2.6984880e-01	
   3.1793596e+02	   3.1800556e+02	  -1.1225022e-02	
   3.2000000e+02	   3.2002081e+02	   2.0806999e-02	
   3.2207605e+02	   3.2201014e+02	   3.0413108e-02	
   3.2396248e+02	   3.2379032e+02	  -2.1989941e-01	
   3.2498075e+02	   3.2473537e+02	  -2.6975301e-01	
