   2.5122854e+02	   1.1099500e+04	   2.2425622e+06	   2.0204173e+02	   3.0818921e+01	   5.7293767e+02	
   2.6087658e+02	   9.1960978e+03	   1.9051650e+06	   2.0717103e+02	   3.0101919e+01	   5.7405067e+02	
   2.7035958e+02	   9.7782633e+03	   2.0398597e+06	   2.0861165e+02	   3.0814697e+01	   5.7552212e+02	
   2.7981414e+02	   1.5031308e+04	   3.1491500e+06	   2.0950605e+02	   3.3615633e+01	   5.7657223e+02	
   2.8939328e+02	   4.0360759e+04	   9.0848596e+06	   2.2509139e+02	   3.6930777e+01	   5.7788130e+02	
   2.9903384e+02	   4.0405758e+04	   9.2302415e+06	   2.2843877e+02	   3.7299024e+01	   5.7880811e+02	
   3.0811086e+02	   3.6939732e+04	   8.5086282e+06	   2.3033811e+02	   3.8056479e+01	   5.7954872e+02	
   3.1729686e+02	   1.6995737e+04	   3.7947733e+06	   2.2327795e+02	   3.6537354e+01	   5.7995571e+02	
