   1.1245466e-01	   1.3563633e-01	   1.2741047e-01	   8.3317868e-02	   3.1203436e-02	   3.1309114e-02	   3.4407900e-02	   7.5428014e-02	
   1.1175279e-01	   1.3477254e-01	   1.2685894e-01	   8.2944196e-02	   3.1028341e-02	   3.1118133e-02	   3.4317715e-02	   7.5005465e-02	
   1.1227435e-01	   1.3551311e-01	   1.2769447e-01	   8.3512977e-02	   3.1168255e-02	   3.1292625e-02	   3.4463487e-02	   7.5462879e-02	
   1.1153531e-01	   1.3456232e-01	   1.2655008e-01	   8.2903315e-02	   3.1033755e-02	   3.1153817e-02	   3.4293099e-02	   7.5010607e-02	
   1.1226007e-01	   1.3533643e-01	   1.2737529e-01	   8.3239211e-02	   3.1165072e-02	   3.1260728e-02	   3.4389123e-02	   7.5265103e-02	
   1.1149841e-01	   1.3506977e-01	   1.2697679e-01	   8.3009408e-02	   3.1049247e-02	   3.1145370e-02	   3.4297314e-02	   7.4976543e-02	
   1.1227556e-01	   1.3529100e-01	   1.2755512e-01	   8.3449577e-02	   3.1206346e-02	   3.1285665e-02	   3.4444859e-02	   7.5342212e-02	
   1.1178527e-01	   1.3465733e-01	   1.2671037e-01	   8.2831373e-02	   3.1030371e-02	   3.1116378e-02	   3.4270111e-02	   7.5033418e-02	
   1.1204826e-01	   1.3538423e-01	   1.2725102e-01	   8.3290255e-02	   3.1119475e-02	   3.1260995e-02	   3.4382989e-02	   7.5147009e-02	
   1.1154343e-01	   1.3492072e-01	   1.2654506e-01	   8.3107507e-02	   3.1016434e-02	   3.1145031e-02	   3.4242017e-02	   7.5013818e-02	
   1.1208910e-01	   1.3534652e-01	   1.2750123e-01	   8.3524242e-02	   3.1190580e-02	   3.1308573e-02	   3.4487289e-02	   7.5516377e-02	
   1.1179707e-01	   1.3521408e-01	   1.2700192e-01	   8.2987976e-02	   3.1090652e-02	   3.1112254e-02	   3.4381065e-02	   7.5076802e-02	
   1.1222759e-01	   1.3552795e-01	   1.2725269e-01	   8.3472102e-02	   3.1161690e-02	   3.1262350e-02	   3.4419282e-02	   7.5127245e-02	
   1.1169104e-01	   1.3518825e-01	   1.2700416e-01	   8.2993783e-02	   3.1085105e-02	   3.1169291e-02	   3.4286593e-02	   7.5102990e-02	
   1.1220029e-01	   1.3548341e-01	   1.2753138e-01	   8.3163825e-02	   3.1215004e-02	   3.1294653e-02	   3.4432959e-02	   7.5349292e-02	
   1.1167652e-01	   1.3476424e-01	   1.2673104e-01	   8.3128941e-02	   3.1066298e-02	   3.1154287e-02	   3.4280607e-02	   7.5007872e-02	
   1.1223620e-01	   1.3547480e-01	   1.2748196e-01	   8.3493542e-02	   3.1173801e-02	   3.1296950e-02	   3.4433769e-02	   7.5351059e-02	
   1.1171023e-01	   1.3468644e-01	   1.2687485e-01	   8.3084075e-02	   3.1052697e-02	   3.1156520e-02	   3.4259686e-02	   7.4977188e-02	
   1.1207161e-01	   1.3549113e-01	   1.2743505e-01	   8.3401434e-02	   3.1132733e-02	   3.1322429e-02	   3.4364434e-02	   7.5266064e-02	
   1.1170556e-01	   1.3464308e-01	   1.2685782e-01	   8.2945645e-02	   3.1020631e-02	   3.1173481e-02	   3.4258653e-02	   7.5089495e-02	
   1.1208245e-01	   1.3548696e-01	   1.2739678e-01	   8.3171454e-02	   3.1174074e-02	   3.1214232e-02	   3.4414626e-02	   7.5283576e-02	
   1.1206497e-01	   1.3508492e-01	   1.2707313e-01	   8.2993966e-02	   3.1060883e-02	   3.1203893e-02	   3.4322963e-02	   7.5067001e-02	
   1.1220865e-01	   1.3521231e-01	   1.2746577e-01	   8.3473919e-02	   3.1224338e-02	   3.1215990e-02	   3.4403315e-02	   7.5398612e-02	
   1.1172991e-01	   1.3493646e-01	   1.2687514e-01	   8.3027215e-02	   3.1040384e-02	   3.1128337e-02	   3.4291104e-02	   7.4982810e-02	
   1.1234420e-01	   1.3574293e-01	   1.2768693e-01	   8.3348934e-02	   3.1126037e-02	   3.1233290e-02	   3.4383208e-02	   7.5194891e-02	
   1.1193902e-01	   1.3509710e-01	   1.2715997e-01	   8.3104418e-02	   3.1063520e-02	   3.1128203e-02	   3.4229011e-02	   7.5134157e-02	
   1.1251051e-01	   1.3577321e-01	   1.2763555e-01	   8.3487908e-02	   3.1198903e-02	   3.1210380e-02	   3.4463266e-02	   7.5314262e-02	
   1.1217298e-01	   1.3479838e-01	   1.2700220e-01	   8.3121859e-02	   3.1012171e-02	   3.1090358e-02	   3.4315865e-02	   7.5137535e-02	
   1.1239956e-01	   1.3534445e-01	   1.2766040e-01	   8.3399257e-02	   3.1162230e-02	   3.1242548e-02	   3.4377666e-02	   7.5267992e-02	
   1.1252527e-01	   1.3564405e-01	   1.2747721e-01	   8.3168177e-02	   3.1092884e-02	   3.1185713e-02	   3.4302413e-02	   7.5098974e-02	
   1.1288740e-01	   1.3593237e-01	   1.2784638e-01	   8.3590362e-02	   3.1156751e-02	   3.1281677e-02	   3.4431481e-02	   7.5374992e-02	
   1.1234248e-01	   1.3542461e-01	   1.2727643e-01	   8.3165275e-02	   3.1104453e-02	   3.1219436e-02	   3.4334422e-02	   7.5093029e-02	
   1.1196067e-01	   1.3537086e-01	   1.2732111e-01	   8.3183076e-02	   3.1124346e-02	   3.1219436e-02	   3.4365395e-02	   7.5096242e-02	
   1.1238602e-01	   1.3535898e-01	   1.2755009e-01	   8.3160008e-02	   3.1043427e-02	   3.1163413e-02	   3.4280165e-02	   7.5098489e-02	
   1.1278752e-01	   1.3557753e-01	   1.2802762e-01	   8.3477370e-02	   3.1141329e-02	   3.1226398e-02	   3.4381212e-02	   7.5360212e-02	
   1.1253290e-01	   1.3530762e-01	   1.2746743e-01	   8.3075896e-02	   3.1043971e-02	   3.1171523e-02	   3.4295908e-02	   7.4998073e-02	
   1.1289109e-01	   1.3613071e-01	   1.2828817e-01	   8.3731876e-02	   3.1152218e-02	   3.1264512e-02	   3.4474648e-02	   7.5236823e-02	
   1.1295629e-01	   1.3604728e-01	   1.2783382e-01	   8.3310964e-02	   3.1066702e-02	   3.1204907e-02	   3.4313354e-02	   7.5084189e-02	
   1.1320106e-01	   1.3620436e-01	   1.2825633e-01	   8.3689192e-02	   3.1200931e-02	   3.1334323e-02	   3.4425937e-02	   7.5496137e-02	
   1.1290905e-01	   1.3600304e-01	   1.2792374e-01	   8.3381818e-02	   3.1104319e-02	   3.1230247e-02	   3.4309361e-02	   7.5188142e-02	
   1.1262835e-01	   1.3561376e-01	   1.2772686e-01	   8.3391445e-02	   3.1112776e-02	   3.1201866e-02	   3.4374635e-02	   7.5147973e-02	
   1.1319393e-01	   1.3567374e-01	   1.2781288e-01	   8.3350210e-02	   3.1070492e-02	   3.1127798e-02	   3.4277282e-02	   7.5198750e-02	
   1.1289208e-01	   1.3619663e-01	   1.2817702e-01	   8.3512978e-02	   3.1189699e-02	   3.1323710e-02	   3.4489656e-02	   7.5360051e-02	
   1.1275726e-01	   1.3561406e-01	   1.2806868e-01	   8.3211597e-02	   3.1100531e-02	   3.1168887e-02	   3.4239210e-02	   7.4953250e-02	
   1.1326233e-01	   1.3642677e-01	   1.2838981e-01	   8.3595449e-02	   3.1179620e-02	   3.1290193e-02	   3.4376409e-02	   7.5420624e-02	
   1.1270437e-01	   1.3590119e-01	   1.2792095e-01	   8.3333497e-02	   3.1112979e-02	   3.1129419e-02	   3.4334051e-02	   7.5209184e-02	
   1.1320083e-01	   1.3638400e-01	   1.2864254e-01	   8.3504082e-02	   3.1191325e-02	   3.1306074e-02	   3.4454839e-02	   7.5404398e-02	
   1.1263868e-01	   1.3571056e-01	   1.2795139e-01	   8.3130211e-02	   3.1063793e-02	   3.1244644e-02	   3.4227901e-02	   7.5021853e-02	
   1.1343773e-01	   1.3649001e-01	   1.2836999e-01	   8.3515884e-02	   3.1233609e-02	   3.1322224e-02	   3.4452400e-02	   7.5224614e-02	
   1.1309553e-01	   1.3636262e-01	   1.2829179e-01	   8.3329133e-02	   3.1083550e-02	   3.1182333e-02	   3.4324590e-02	   7.5072946e-02	
   1.1354672e-01	   1.3661472e-01	   1.2840322e-01	   8.3655041e-02	   3.1200254e-02	   3.1341620e-02	   3.4507397e-02	   7.5521522e-02	
   1.1335384e-01	   1.3625188e-01	   1.2815943e-01	   8.3408337e-02	   3.1120895e-02	   3.1161520e-02	   3.4229082e-02	   7.5062981e-02	
   1.1301287e-01	   1.3598195e-01	   1.2803628e-01	   8.3322959e-02	   3.1094981e-02	   3.1233628e-02	   3.4376853e-02	   7.5284056e-02	
   1.1349505e-01	   1.3601402e-01	   1.2828845e-01	   8.3238302e-02	   3.1034093e-02	   3.1136854e-02	   3.4245271e-02	   7.5111022e-02	
   1.1290635e-01	   1.3617021e-01	   1.2820634e-01	   8.3281720e-02	   3.1135507e-02	   3.1220787e-02	   3.4358592e-02	   7.5290003e-02	
   1.1378830e-01	   1.3652802e-01	   1.2858445e-01	   8.3397619e-02	   3.1078069e-02	   3.1185850e-02	   3.4303227e-02	   7.5080657e-02	
   1.1378929e-01	   1.3626583e-01	   1.2850655e-01	   8.3543495e-02	   3.1193894e-02	   3.1298234e-02	   3.4414256e-02	   7.5435246e-02	
   1.1357157e-01	   1.3654642e-01	   1.2835659e-01	   8.3444853e-02	   3.1086796e-02	   3.1211598e-02	   3.4331465e-02	   7.5109899e-02	
   1.1379348e-01	   1.3675101e-01	   1.2851883e-01	   8.3657401e-02	   3.1167037e-02	   3.1227004e-02	   3.4410560e-02	   7.5388004e-02	
   1.1356812e-01	   1.3614112e-01	   1.2820746e-01	   8.3278452e-02	   3.1083280e-02	   3.1139623e-02	   3.4276986e-02	   7.5047082e-02	
   1.1338189e-01	   1.3617436e-01	   1.2809436e-01	   8.3528604e-02	   3.1119608e-02	   3.1228357e-02	   3.4464447e-02	   7.5331458e-02	
   1.1439596e-01	   1.3657404e-01	   1.2866070e-01	   8.3506256e-02	   3.1065281e-02	   3.1185847e-02	   3.4279719e-02	   7.5113915e-02	
   1.1344216e-01	   1.3648080e-01	   1.2826918e-01	   8.3593085e-02	   3.1170825e-02	   3.1239643e-02	   3.4427782e-02	   7.5210792e-02	
   1.1280695e-01	   1.3565622e-01	   1.2800583e-01	   8.3207601e-02	   3.1035039e-02	   3.1059205e-02	   3.4278980e-02	   7.4835159e-02	
   1.1334893e-01	   1.3625750e-01	   1.2835882e-01	   8.3447214e-02	   3.1190851e-02	   3.1240994e-02	   3.4430149e-02	   7.5261889e-02	
   1.1377649e-01	   1.3669816e-01	   1.2841104e-01	   8.3240842e-02	   3.1152963e-02	   3.1205178e-02	   3.4314313e-02	   7.5299479e-02	
   1.1310684e-01	   1.3588575e-01	   1.2821696e-01	   8.3629966e-02	   3.1185505e-02	   3.1266201e-02	   3.4385277e-02	   7.5283419e-02	
   1.1313366e-01	   1.3596147e-01	   1.2814212e-01	   8.3441951e-02	   3.1056350e-02	   3.1190849e-02	   3.4368202e-02	   7.5065070e-02	
   1.1335384e-01	   1.3615418e-01	   1.2835854e-01	   8.3406703e-02	   3.1228533e-02	   3.1333511e-02	   3.4479527e-02	   7.5377565e-02	
   1.1290240e-01	   1.3585724e-01	   1.2783801e-01	   8.3266462e-02	   3.1125023e-02	   3.1139354e-02	   3.4314757e-02	   7.5110545e-02	
   1.1240792e-01	   1.3594722e-01	   1.2795390e-01	   8.3353659e-02	   3.1195655e-02	   3.1271541e-02	   3.4422608e-02	   7.5398932e-02	
   1.1221579e-01	   1.3547599e-01	   1.2744314e-01	   8.3142748e-02	   3.1048638e-02	   3.1180374e-02	   3.4274544e-02	   7.4994539e-02	
   1.1254889e-01	   1.3565058e-01	   1.2781343e-01	   8.3328956e-02	   3.1146536e-02	   3.1294383e-02	   3.4411077e-02	   7.5512527e-02	
   1.1221554e-01	   1.3525032e-01	   1.2726331e-01	   8.3280086e-02	   3.1101409e-02	   3.1237345e-02	   3.4372121e-02	   7.5205492e-02	
   1.1256956e-01	   1.3572808e-01	   1.2781343e-01	   8.3359835e-02	   3.1179281e-02	   3.1261539e-02	   3.4377962e-02	   7.5306070e-02	
   1.1184159e-01	   1.3509354e-01	   1.2727559e-01	   8.2974163e-02	   3.1040385e-02	   3.1167197e-02	   3.4233372e-02	   7.4980719e-02	
   1.1230189e-01	   1.3568176e-01	   1.2781566e-01	   8.3493174e-02	   3.1219062e-02	   3.1326214e-02	   3.4449072e-02	   7.5338361e-02	
   1.1212156e-01	   1.3498247e-01	   1.2713177e-01	   8.3138758e-02	   3.1088689e-02	   3.1130298e-02	   3.4339005e-02	   7.5057037e-02	
   1.1240841e-01	   1.3559831e-01	   1.2774641e-01	   8.3466293e-02	   3.1201811e-02	   3.1359057e-02	   3.4520999e-02	   7.5551567e-02	
   1.1168981e-01	   1.3502345e-01	   1.2684470e-01	   8.2973253e-02	   3.1038219e-02	   3.1176996e-02	   3.4382174e-02	   7.4999197e-02	
   1.1214789e-01	   1.3540263e-01	   1.2729932e-01	   8.3254475e-02	   3.1145997e-02	   3.1318441e-02	   3.4358888e-02	   7.5180908e-02	
   1.1172474e-01	   1.3500949e-01	   1.2708207e-01	   8.3126580e-02	   3.1101004e-02	   3.1203825e-02	   3.4347949e-02	   7.4999038e-02	
   1.1232920e-01	   1.3534177e-01	   1.2737138e-01	   8.3336579e-02	   3.1228263e-02	   3.1285192e-02	   3.4506880e-02	   7.5458863e-02	
   1.1182955e-01	   1.3501781e-01	   1.2680058e-01	   8.3156919e-02	   3.1094644e-02	   3.1184497e-02	   3.4379662e-02	   7.5179947e-02	
   1.1232748e-01	   1.3563544e-01	   1.2737249e-01	   8.3335131e-02	   3.1195924e-02	   3.1249643e-02	   3.4410856e-02	   7.5249191e-02	
   1.1202512e-01	   1.3506295e-01	   1.2716025e-01	   8.3127129e-02	   3.1165141e-02	   3.1275258e-02	   3.4332056e-02	   7.5176093e-02	
   1.1234986e-01	   1.3537146e-01	   1.2771429e-01	   8.3528239e-02	   3.1284689e-02	   3.1338309e-02	   3.4522257e-02	   7.5459182e-02	
   1.1169105e-01	   1.3495725e-01	   1.2685894e-01	   8.3068265e-02	   3.0996882e-02	   3.1079207e-02	   3.4276985e-02	   7.4908581e-02	
   1.1226376e-01	   1.3520904e-01	   1.2719879e-01	   8.3389081e-02	   3.1184490e-02	   3.1325267e-02	   3.4383578e-02	   7.5278597e-02	
   1.1195379e-01	   1.3511580e-01	   1.2743086e-01	   8.3075719e-02	   3.1165006e-02	   3.1313576e-02	   3.4356966e-02	   7.5184127e-02	
   1.1235700e-01	   1.3554041e-01	   1.2764923e-01	   8.3417421e-02	   3.1269601e-02	   3.1364666e-02	   3.4480637e-02	   7.5329848e-02	
   1.1183004e-01	   1.3472831e-01	   1.2714964e-01	   8.3220502e-02	   3.1199780e-02	   3.1256334e-02	   3.4423201e-02	   7.5140105e-02	
   1.1230288e-01	   1.3532128e-01	   1.2748307e-01	   8.3492813e-02	   3.1243960e-02	   3.1307764e-02	   3.4493277e-02	   7.5366481e-02	
   1.1213608e-01	   1.3493942e-01	   1.2728481e-01	   8.3157286e-02	   3.1189429e-02	   3.1213758e-02	   3.4389864e-02	   7.5017512e-02	
   1.1237495e-01	   1.3551251e-01	   1.2763695e-01	   8.3406345e-02	   3.1233135e-02	   3.1412648e-02	   3.4461419e-02	   7.5250154e-02	
   1.1181847e-01	   1.3476157e-01	   1.2685085e-01	   8.3000143e-02	   3.1134830e-02	   3.1202273e-02	   3.4394667e-02	   7.5051732e-02	
   1.1235847e-01	   1.3564909e-01	   1.2781595e-01	   8.3556939e-02	   3.1357553e-02	   3.1452183e-02	   3.4607855e-02	   7.5494529e-02	
   1.1170187e-01	   1.3476928e-01	   1.2728229e-01	   8.3108602e-02	   3.1224680e-02	   3.1334525e-02	   3.4547093e-02	   7.5070537e-02	
   1.1224161e-01	   1.3526842e-01	   1.2753222e-01	   8.3459932e-02	   3.1317501e-02	   3.1451166e-02	   3.4539922e-02	   7.5299804e-02	
   1.1168736e-01	   1.3494239e-01	   1.2732558e-01	   8.3174899e-02	   3.1189834e-02	   3.1353447e-02	   3.4448778e-02	   7.5205494e-02	
   1.1217372e-01	   1.3557308e-01	   1.2753530e-01	   8.3576560e-02	   3.1379474e-02	   3.1505368e-02	   3.4611772e-02	   7.5447131e-02	
   1.1216880e-01	   1.3511016e-01	   1.2744426e-01	   8.3574016e-02	   3.1472500e-02	   3.1467659e-02	   3.4544874e-02	   7.5353950e-02	
   1.1235060e-01	   1.3553062e-01	   1.2804800e-01	   8.3689735e-02	   3.1448685e-02	   3.1555852e-02	   3.4644520e-02	   7.5487939e-02	
   1.1216756e-01	   1.3523397e-01	   1.2769726e-01	   8.3437766e-02	   3.1420337e-02	   3.1490904e-02	   3.4522698e-02	   7.5346397e-02	
   1.1260842e-01	   1.3556714e-01	   1.2783662e-01	   8.3605628e-02	   3.1527436e-02	   3.1544971e-02	   3.4732117e-02	   7.5551886e-02	
   1.1229918e-01	   1.3523754e-01	   1.2759338e-01	   8.3567837e-02	   3.1547394e-02	   3.1578084e-02	   3.4712453e-02	   7.5365679e-02	
   1.1275726e-01	   1.3561436e-01	   1.2768358e-01	   8.3685738e-02	   3.1601516e-02	   3.1665262e-02	   3.4762794e-02	   7.5517985e-02	
   1.1168538e-01	   1.3491805e-01	   1.2695333e-01	   8.3070809e-02	   3.1318855e-02	   3.1300059e-02	   3.4403021e-02	   7.5159377e-02	
   1.1254422e-01	   1.3587833e-01	   1.2804047e-01	   8.3881755e-02	   3.1757937e-02	   3.1719868e-02	   3.4799087e-02	   7.5554941e-02	
   1.1245639e-01	   1.3517995e-01	   1.2782237e-01	   8.3777838e-02	   3.1844130e-02	   3.1740141e-02	   3.4919953e-02	   7.5414043e-02	
   1.1283500e-01	   1.3581717e-01	   1.2812620e-01	   8.3896103e-02	   3.1872004e-02	   3.1824210e-02	   3.4860666e-02	   7.5687975e-02	
   1.1203226e-01	   1.3523131e-01	   1.2765788e-01	   8.3599631e-02	   3.1903058e-02	   3.1771566e-02	   3.4864878e-02	   7.5272488e-02	
   1.1234396e-01	   1.3527199e-01	   1.2730184e-01	   8.3386537e-02	   3.1462961e-02	   3.1435961e-02	   3.4509245e-02	   7.5256105e-02	
   1.1252404e-01	   1.3545994e-01	   1.2803767e-01	   8.3959320e-02	   3.2426306e-02	   3.2173531e-02	   3.5149917e-02	   7.5636880e-02	
   1.1277793e-01	   1.3611558e-01	   1.2819629e-01	   8.4158784e-02	   3.2236870e-02	   3.2123253e-02	   3.5162634e-02	   7.5771842e-02	
   1.1237619e-01	   1.3531416e-01	   1.2745710e-01	   8.3421785e-02	   3.2029236e-02	   3.1850499e-02	   3.4820082e-02	   7.5233607e-02	
   1.1308102e-01	   1.3604283e-01	   1.2824655e-01	   8.4316469e-02	   3.2599908e-02	   3.2356065e-02	   3.5319122e-02	   7.5749663e-02	
   1.1283771e-01	   1.3529158e-01	   1.2800613e-01	   8.4065231e-02	   3.3153535e-02	   3.2659839e-02	   3.5469776e-02	   7.5587877e-02	
   1.1318016e-01	   1.3580350e-01	   1.2855151e-01	   8.4177313e-02	   3.2892858e-02	   3.2512920e-02	   3.5387353e-02	   7.5920292e-02	
   1.1288322e-01	   1.3564702e-01	   1.2801617e-01	   8.4201480e-02	   3.3400343e-02	   3.2818652e-02	   3.5563877e-02	   7.5668372e-02	
   1.1356025e-01	   1.3610102e-01	   1.2872073e-01	   8.4428374e-02	   3.3569818e-02	   3.2919885e-02	   3.5695234e-02	   7.5975888e-02	
   1.1322223e-01	   1.3587180e-01	   1.2813821e-01	   8.4469427e-02	   3.4420923e-02	   3.3483369e-02	   3.6123681e-02	   7.5785658e-02	
   1.1379175e-01	   1.3644220e-01	   1.2874224e-01	   8.4623664e-02	   3.4237780e-02	   3.3455391e-02	   3.6030465e-02	   7.6034046e-02	
   1.1358559e-01	   1.3596265e-01	   1.2847499e-01	   8.4657817e-02	   3.5593324e-02	   3.4226952e-02	   3.6550501e-02	   7.5805098e-02	
   1.1321165e-01	   1.3608320e-01	   1.2829822e-01	   8.4308115e-02	   3.3976157e-02	   3.3124585e-02	   3.5678972e-02	   7.5788709e-02	
   1.1384365e-01	   1.3604402e-01	   1.2847806e-01	   8.4639836e-02	   3.6574194e-02	   3.4796451e-02	   3.6900593e-02	   7.5834337e-02	
   1.1485846e-01	   1.3697579e-01	   1.2978971e-01	   8.5300354e-02	   3.6615532e-02	   3.5080490e-02	   3.7226361e-02	   7.6432489e-02	
   1.1462475e-01	   1.3616101e-01	   1.2886789e-01	   8.5135226e-02	   3.8831787e-02	   3.6332141e-02	   3.7917376e-02	   7.6022317e-02	
   1.1290216e-01	   1.3566988e-01	   1.2805164e-01	   8.3840873e-02	   3.4394470e-02	   3.3210887e-02	   3.5601722e-02	   7.5427365e-02	
   1.1589418e-01	   1.3698084e-01	   1.2961044e-01	   8.5987945e-02	   4.1690772e-02	   3.8414893e-02	   3.9409843e-02	   7.6384137e-02	
   1.1448575e-01	   1.3636618e-01	   1.2868806e-01	   8.4916315e-02	   3.8469899e-02	   3.5966939e-02	   3.7538383e-02	   7.6029060e-02	
   1.1629936e-01	   1.3708862e-01	   1.2978050e-01	   8.6049169e-02	   4.3978271e-02	   3.9822585e-02	   4.0125917e-02	   7.6160330e-02	
   1.1697787e-01	   1.3793667e-01	   1.3034655e-01	   8.6616139e-02	   4.3032786e-02	   3.9304990e-02	   3.9947915e-02	   7.6844597e-02	
   1.1881362e-01	   1.3810383e-01	   1.3059537e-01	   8.7260856e-02	   4.8605970e-02	   4.3163205e-02	   4.2546612e-02	   7.6923483e-02	
   1.1856908e-01	   1.3859586e-01	   1.3050489e-01	   8.6796530e-02	   4.6380377e-02	   4.1602239e-02	   4.1337188e-02	   7.6983741e-02	
   1.2032980e-01	   1.3903413e-01	   1.3062385e-01	   8.7434883e-02	   5.2028251e-02	   4.5505868e-02	   4.4061475e-02	   7.6822104e-02	
   1.1782219e-01	   1.3808929e-01	   1.2985534e-01	   8.5985769e-02	   4.7847890e-02	   4.2215867e-02	   4.1362985e-02	   7.6528253e-02	
   1.2279239e-01	   1.3942935e-01	   1.3145771e-01	   8.8217486e-02	   5.6976233e-02	   4.9183646e-02	   4.6409577e-02	   7.7261685e-02	
   1.1843894e-01	   1.3779146e-01	   1.2931694e-01	   8.6057892e-02	   5.1983196e-02	   4.4820876e-02	   4.2745532e-02	   7.6261703e-02	
   1.2330065e-01	   1.3937383e-01	   1.3108434e-01	   8.7876873e-02	   6.1104297e-02	   5.2101415e-02	   4.8108581e-02	   7.6933608e-02	
   1.2213504e-01	   1.3947389e-01	   1.3110528e-01	   8.7506461e-02	   5.9032214e-02	   5.0298581e-02	   4.6754789e-02	   7.6983255e-02	
