   1.3122320e+00	   7.6130643e-01	   5.0291733e-03	   3.7240483e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.3176734e-03	   7.3176734e-03	
   1.3076825e+00	   7.6641262e-01	   5.0238711e-03	   3.7201221e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0929963e-03	   7.0929963e-03	
   1.3193026e+00	   7.6062652e-01	   5.0217588e-03	   3.7185579e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.2133771e-03	   7.2133771e-03	
   1.3062940e+00	   7.6615709e-01	   5.0261666e-03	   3.7218219e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0976244e-03	   7.0976244e-03	
   1.3149664e+00	   7.6247004e-01	   5.0232280e-03	   3.7196459e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.1179037e-03	   7.1179037e-03	
   1.3084621e+00	   7.6523532e-01	   5.0254319e-03	   3.7212779e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0803801e-03	   7.0803801e-03	
   1.3139676e+00	   7.6162586e-01	   5.0263039e-03	   3.7219236e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.1019051e-03	   7.1019051e-03	
   1.3092538e+00	   7.6521593e-01	   5.0244793e-03	   3.7205725e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0804276e-03	   7.0804276e-03	
   1.3123963e+00	   7.6282255e-01	   5.0256957e-03	   3.7214732e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0845773e-03	   7.0845773e-03	
   1.3100394e+00	   7.6461758e-01	   5.0247834e-03	   3.7207976e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0777474e-03	   7.0777474e-03	
   1.3139767e+00	   7.6249428e-01	   5.0244188e-03	   3.7205277e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0812901e-03	   7.0812901e-03	
   1.3098407e+00	   7.6455006e-01	   5.0251786e-03	   3.7210903e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0779503e-03	   7.0779503e-03	
   1.3125981e+00	   7.6317954e-01	   5.0246721e-03	   3.7207152e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0784696e-03	   7.0784696e-03	
   1.3105301e+00	   7.6420743e-01	   5.0250520e-03	   3.7209966e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0774200e-03	   7.0774200e-03	
   1.3126447e+00	   7.6290695e-01	   5.0252017e-03	   3.7211074e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0780827e-03	   7.0780827e-03	
   1.3106907e+00	   7.6418993e-01	   5.0248880e-03	   3.7208751e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773923e-03	   7.0773923e-03	
   1.3122344e+00	   7.6330834e-01	   5.0248510e-03	   3.7208477e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0774886e-03	   7.0774886e-03	
   1.3109562e+00	   7.6398266e-01	   5.0250018e-03	   3.7209593e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773332e-03	   7.0773332e-03	
   1.3122064e+00	   7.6322222e-01	   5.0250720e-03	   3.7210113e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0774712e-03	   7.0774712e-03	
   1.3110697e+00	   7.6394800e-01	   5.0249340e-03	   3.7209091e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773268e-03	   7.0773268e-03	
   1.3110129e+00	   7.6396533e-01	   4.7778381e-03	   3.8124327e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773448e-03	   7.0773448e-03	
   1.3111629e+00	   7.6387747e-01	   4.8808100e-03	   3.7743092e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773152e-03	   7.0773152e-03	
   1.3117728e+00	   7.6354395e-01	   4.8704663e-03	   3.7780872e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773240e-03	   7.0773240e-03	
   1.3111963e+00	   7.6387777e-01	   4.9168071e-03	   3.6236864e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773542e-03	   7.0773542e-03	
   1.3115086e+00	   7.6367985e-01	   4.9361488e-03	   3.7881234e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773114e-03	   7.0773114e-03	
   1.3119589e+00	   7.6340957e-01	   4.7900767e-03	   3.7793202e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773401e-03	   7.0773401e-03	
   1.3112920e+00	   7.6381339e-01	   4.9662196e-03	   3.7355119e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773108e-03	   7.0773108e-03	
   1.3110153e+00	   7.6394834e-01	   4.9924210e-03	   3.7008546e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773228e-03	   7.0773228e-03	
   1.3112047e+00	   7.6384725e-01	   4.9619323e-03	   3.7201627e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773103e-03	   7.0773103e-03	
   1.3116461e+00	   7.6359972e-01	   5.0226384e-03	   3.6775592e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773153e-03	   7.0773153e-03	
   1.3112837e+00	   7.6380803e-01	   4.9162671e-03	   3.7501217e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773083e-03	   7.0773083e-03	
   1.3111879e+00	   7.6386142e-01	   4.9573587e-03	   3.6447442e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773060e-03	   7.0773060e-03	
   1.3113525e+00	   7.6375189e-01	   4.9228575e-03	   3.6519718e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773097e-03	   7.0773097e-03	
   1.3115138e+00	   7.6367037e-01	   4.9076074e-03	   3.6332256e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773054e-03	   7.0773054e-03	
   1.3114465e+00	   7.6372495e-01	   4.9390572e-03	   3.6920433e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773164e-03	   7.0773164e-03	
   1.3113760e+00	   7.6374516e-01	   4.9269074e-03	   3.6619897e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773047e-03	   7.0773047e-03	
   1.3115615e+00	   7.6363738e-01	   4.9509677e-03	   3.5498274e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773110e-03	   7.0773110e-03	
   1.3113531e+00	   7.6376537e-01	   4.9249423e-03	   3.7000481e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773048e-03	   7.0773048e-03	
   1.3117399e+00	   7.6353596e-01	   4.8936679e-03	   3.6828570e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773062e-03	   7.0773062e-03	
   1.3113259e+00	   7.6378006e-01	   4.9414360e-03	   3.6542724e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773044e-03	   7.0773044e-03	
   1.3113201e+00	   7.6378186e-01	   4.9603335e-03	   3.7048990e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773069e-03	   7.0773069e-03	
   1.3114653e+00	   7.6369824e-01	   4.9207889e-03	   3.6511439e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773041e-03	   7.0773041e-03	
   1.3115369e+00	   7.6365330e-01	   4.9409220e-03	   3.6136243e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773047e-03	   7.0773047e-03	
   1.3115944e+00	   7.6362758e-01	   4.9459641e-03	   3.6275000e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773097e-03	   7.0773097e-03	
   1.3114306e+00	   7.6371576e-01	   4.9316716e-03	   3.6533673e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113804e+00	   7.6375067e-01	   4.9273244e-03	   3.6957369e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773046e-03	   7.0773046e-03	
   1.3114195e+00	   7.6372633e-01	   4.9307238e-03	   3.6752088e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773041e-03	   7.0773041e-03	
   1.3112080e+00	   7.6384632e-01	   4.9197140e-03	   3.6570573e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773038e-03	   7.0773038e-03	
   1.3114358e+00	   7.6371327e-01	   4.9100131e-03	   3.6641163e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773043e-03	   7.0773043e-03	
   1.3114084e+00	   7.6372996e-01	   4.9178689e-03	   3.6616553e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773039e-03	   7.0773039e-03	
   1.3112679e+00	   7.6381095e-01	   4.9292002e-03	   3.6725004e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773043e-03	   7.0773043e-03	
   1.3114160e+00	   7.6372642e-01	   4.9228917e-03	   3.6564830e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773039e-03	   7.0773039e-03	
   1.3113119e+00	   7.6378290e-01	   4.9153494e-03	   3.6390727e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773039e-03	   7.0773039e-03	
   1.3112749e+00	   7.6380574e-01	   4.9269445e-03	   3.6413349e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3112081e+00	   7.6384362e-01	   4.9314823e-03	   3.6311746e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3111967e+00	   7.6384894e-01	   4.9239480e-03	   3.6389330e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773039e-03	   7.0773039e-03	
   1.3113612e+00	   7.6375705e-01	   4.9231558e-03	   3.6520955e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773038e-03	   7.0773038e-03	
   1.3113254e+00	   7.6377953e-01	   4.9353936e-03	   3.6628548e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773039e-03	   7.0773039e-03	
   1.3113153e+00	   7.6378206e-01	   4.9203604e-03	   3.6450182e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3114830e+00	   7.6368399e-01	   4.9313521e-03	   3.6388506e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113907e+00	   7.6373673e-01	   4.9320085e-03	   3.6371899e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113013e+00	   7.6378849e-01	   4.9236612e-03	   3.6278296e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3114097e+00	   7.6372541e-01	   4.9366227e-03	   3.6275843e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773038e-03	   7.0773038e-03	
   1.3113389e+00	   7.6376790e-01	   4.9244260e-03	   3.6406597e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113083e+00	   7.6378633e-01	   4.9211834e-03	   3.6371474e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113289e+00	   7.6377393e-01	   4.9238897e-03	   3.6371581e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3114115e+00	   7.6372728e-01	   4.9296450e-03	   3.6511721e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113289e+00	   7.6377319e-01	   4.9251571e-03	   3.6336652e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113690e+00	   7.6375052e-01	   4.9292457e-03	   3.6348446e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3111678e+00	   7.6386770e-01	   4.9212664e-03	   3.6346507e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3114042e+00	   7.6372992e-01	   4.9288307e-03	   3.6378007e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113595e+00	   7.6375575e-01	   4.9311993e-03	   3.6366646e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113519e+00	   7.6376030e-01	   4.9293719e-03	   3.6367880e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113110e+00	   7.6378405e-01	   4.9259064e-03	   3.6399497e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113545e+00	   7.6375890e-01	   4.9284109e-03	   3.6361209e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113638e+00	   7.6375424e-01	   4.9316219e-03	   3.6423570e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773037e-03	   7.0773037e-03	
   1.3113376e+00	   7.6376845e-01	   4.9267733e-03	   3.6358381e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.0773036e-03	   7.0773036e-03	
