% surf1x	surf1y	T (K)
0.395408163	-4.513888889	300.094537
0.471938776	-4.513888889	300.0936201
0.548469388	-4.513888889	300.0925068
0.625	-4.513888889	300.0911969
0.701530612	-4.513888889	300.0896906
0.778061224	-4.513888889	300.0875527
0.854591837	-4.513888889	300.0850062
0.931122449	-4.513888889	300.0828678
1.007653061	-4.513888889	300.0811374
1.084183673	-4.513888889	300.0798151
1.160714286	-4.513888889	300.0789008
1.237244898	-4.513888889	300.0783945
1.31377551	-4.513888889	300.0768078
1.390306122	-4.513888889	300.0756804
1.466836735	-4.513888889	300.0746968
1.543367347	-4.513888889	300.073857
1.619897959	-4.513888889	300.0731608
1.696428571	-4.513888889	300.0726085
1.772959184	-4.513888889	300.0721998
1.849489796	-4.513888889	300.0719349
1.926020408	-4.513888889	300.0718138
2.00255102	-4.513888889	300.0718364
2.079081633	-4.513888889	300.0720027
2.155612245	-4.513888889	300.0723128
2.232142857	-4.513888889	300.0720374
2.308673469	-4.513888889	300.0716248
2.385204082	-4.513888889	300.0718636
2.461734694	-4.513888889	300.0727538
2.538265306	-4.513888889	300.0742954
2.614795918	-4.513888889	300.0764885
2.691326531	-4.513888889	300.079333
2.767857143	-4.513888889	300.0828289
2.844387755	-4.513888889	300.0861209
2.920918367	-4.513888889	300.0893834
2.99744898	-4.513888889	300.092812
3.073979592	-4.513888889	300.0964067
3.150510204	-4.513888889	300.1001673
3.227040816	-4.513888889	300.1040941
3.303571429	-4.513888889	300.1081869
3.380102041	-4.513888889	300.1124457
3.456632653	-4.513888889	300.1168706
3.533163265	-4.513888889	300.1214615
3.609693878	-4.513888889	300.1262184
3.68622449	-4.513888889	300.1313618
3.762755102	-4.513888889	300.1387532
3.839285714	-4.513888889	300.1437419
3.915816327	-4.513888889	300.1493715
3.992346939	-4.513888889	300.1556418
4.068877551	-4.513888889	300.1625528
4.145408163	-4.513888889	300.1701047
4.221938776	-4.513888889	300.1782974
4.298469388	-4.513888889	300.1861974
4.375	-4.513888889	300.1923993
4.451530612	-4.513888889	300.1991223
4.528061224	-4.513888889	300.2057993
