   2.9376968e+02	   3.0269506e+02	   3.1150047e+02	   3.2187362e+02	
   2.6443680e-02	   2.8375819e-02	   3.2007214e-02	   4.1808028e-02	
   2.6518746e-02	   2.8437676e-02	   3.2144654e-02	   4.1879937e-02	
   2.6452625e-02	   2.8380240e-02	   3.2062119e-02	   4.1803386e-02	
   2.6484367e-02	   2.8471475e-02	   3.2179958e-02	   4.1935441e-02	
   2.6410169e-02	   2.8347617e-02	   3.2066532e-02	   4.1800497e-02	
   2.6533633e-02	   2.8457713e-02	   3.2160477e-02	   4.1975109e-02	
   2.6457899e-02	   2.8393075e-02	   3.2103943e-02	   4.1824123e-02	
   2.6536837e-02	   2.8452579e-02	   3.2167991e-02	   4.1978823e-02	
   2.6476924e-02	   2.8411614e-02	   3.2149703e-02	   4.1844808e-02	
   2.6475255e-02	   2.8478998e-02	   3.2161988e-02	   4.1926620e-02	
   2.6444715e-02	   2.8351468e-02	   3.2040690e-02	   4.1811175e-02	
   2.6500422e-02	   2.8398708e-02	   3.2094242e-02	   4.1858117e-02	
   2.6442078e-02	   2.8353857e-02	   3.2037748e-02	   4.1743858e-02	
   2.6557531e-02	   2.8508020e-02	   3.2239275e-02	   4.2028550e-02	
   2.6454594e-02	   2.8385017e-02	   3.2039139e-02	   4.1775892e-02	
   2.6543512e-02	   2.8501067e-02	   3.2192879e-02	   4.1969383e-02	
   2.6456864e-02	   2.8383448e-02	   3.2068400e-02	   4.1824174e-02	
   2.6551189e-02	   2.8466662e-02	   3.2233511e-02	   4.1973561e-02	
   2.6432031e-02	   2.8380988e-02	   3.2025582e-02	   4.1766916e-02	
   2.6575087e-02	   2.8498144e-02	   3.2234067e-02	   4.2030716e-02	
   2.6434267e-02	   2.8382664e-02	   3.2049993e-02	   4.1772590e-02	
   2.6501890e-02	   2.8441848e-02	   3.2135947e-02	   4.1892471e-02	
   2.6453326e-02	   2.8358206e-02	   3.2057666e-02	   4.1807977e-02	
   2.6500756e-02	   2.8464309e-02	   3.2168111e-02	   4.1875655e-02	
   2.6472285e-02	   2.8383698e-02	   3.2133562e-02	   4.1892110e-02	
   2.6496250e-02	   2.8447731e-02	   3.2132170e-02	   4.1808080e-02	
   2.6402225e-02	   2.8403735e-02	   3.2040968e-02	   4.1810505e-02	
   2.6524153e-02	   2.8431259e-02	   3.2133959e-02	   4.1910113e-02	
   2.6461003e-02	   2.8364481e-02	   3.2098894e-02	   4.1787447e-02	
   2.6557164e-02	   2.8484097e-02	   3.2182781e-02	   4.1945035e-02	
   2.6483499e-02	   2.8345870e-02	   3.2033255e-02	   4.1772797e-02	
   2.6597183e-02	   2.8516826e-02	   3.2211605e-02	   4.2004563e-02	
   2.6477825e-02	   2.8367940e-02	   3.2008447e-02	   4.1818603e-02	
   2.6552591e-02	   2.8526238e-02	   3.2222458e-02	   4.2011269e-02	
   2.6412172e-02	   2.8376781e-02	   3.2053014e-02	   4.1815508e-02	
   2.6519547e-02	   2.8457036e-02	   3.2157058e-02	   4.1943643e-02	
   2.6416277e-02	   2.8395642e-02	   3.2097184e-02	   4.1802612e-02	
   2.6518546e-02	   2.8493758e-02	   3.2155229e-02	   4.1950245e-02	
   2.6441010e-02	   2.8324372e-02	   3.2043075e-02	   4.1737204e-02	
   2.6523119e-02	   2.8431901e-02	   3.2170893e-02	   4.1889634e-02	
   2.6450189e-02	   2.8365230e-02	   3.2044188e-02	   4.1770476e-02	
   2.6572350e-02	   2.8524491e-02	   3.2143581e-02	   4.1991564e-02	
   2.6485636e-02	   2.8399207e-02	   3.2015325e-02	   4.1869052e-02	
   2.6535969e-02	   2.8457571e-02	   3.2149465e-02	   4.1956693e-02	
   2.6478526e-02	   2.8386907e-02	   3.2072495e-02	   4.1863688e-02	
   2.6589106e-02	   2.8475005e-02	   3.2226474e-02	   4.1998425e-02	
   2.6434501e-02	   2.8387370e-02	   3.2060528e-02	   4.1865854e-02	
   2.6566776e-02	   2.8507913e-02	   3.2246511e-02	   4.2033966e-02	
   2.6474588e-02	   2.8352609e-02	   3.2043671e-02	   4.1784094e-02	
   2.6509033e-02	   2.8508126e-02	   3.2104221e-02	   4.1922029e-02	
   2.6444648e-02	   2.8387798e-02	   3.2026258e-02	   4.1772075e-02	
   2.6514874e-02	   2.8474078e-02	   3.2191647e-02	   4.1952515e-02	
   2.6508900e-02	   2.8447231e-02	   3.2106646e-02	   4.1905058e-02	
   2.6551723e-02	   2.8461885e-02	   3.2204767e-02	   4.1974593e-02	
   2.6420583e-02	   2.8379705e-02	   3.2029120e-02	   4.1768670e-02	
   2.6508432e-02	   2.8443738e-02	   3.2188625e-02	   4.1958757e-02	
   2.6465209e-02	   2.8406730e-02	   3.2059733e-02	   4.1808957e-02	
   2.6565107e-02	   2.8507235e-02	   3.2182463e-02	   4.1974696e-02	
   2.6455896e-02	   2.8357778e-02	   3.2029438e-02	   4.1815199e-02	
   2.6546783e-02	   2.8481993e-02	   3.2132210e-02	   4.1941528e-02	
   2.6509467e-02	   2.8435430e-02	   3.2118176e-02	   4.1900157e-02	
   2.6586736e-02	   2.8538111e-02	   3.2221544e-02	   4.2042323e-02	
   2.6457632e-02	   2.8412969e-02	   3.2096667e-02	   4.1871425e-02	
   2.6509233e-02	   2.8461956e-02	   3.2142467e-02	   4.1885508e-02	
   2.6512772e-02	   2.8424057e-02	   3.2089273e-02	   4.1857652e-02	
   2.6559667e-02	   2.8440030e-02	   3.2118335e-02	   4.1971498e-02	
   2.6481363e-02	   2.8406159e-02	   3.2055002e-02	   4.1766194e-02	
   2.6545415e-02	   2.8495149e-02	   3.2191488e-02	   4.1946377e-02	
   2.6504894e-02	   2.8457143e-02	   3.2134953e-02	   4.1830261e-02	
   2.6603692e-02	   2.8513867e-02	   3.2267066e-02	   4.2025248e-02	
   2.6538405e-02	   2.8486628e-02	   3.2140559e-02	   4.1862965e-02	
   2.6551289e-02	   2.8493651e-02	   3.2151890e-02	   4.1937195e-02	
   2.6549520e-02	   2.8441028e-02	   3.2098178e-02	   4.1877306e-02	
   2.6585568e-02	   2.8537184e-02	   3.2226792e-02	   4.1966855e-02	
   2.6477758e-02	   2.8418602e-02	   3.2038662e-02	   4.1855228e-02	
   2.6622450e-02	   2.8569592e-02	   3.2235498e-02	   4.2039176e-02	
   2.6530495e-02	   2.8435823e-02	   3.2105891e-02	   4.1851101e-02	
   2.6625588e-02	   2.8527522e-02	   3.2208066e-02	   4.1999044e-02	
   2.6490676e-02	   2.8435466e-02	   3.2071342e-02	   4.1800652e-02	
   2.6629259e-02	   2.8569485e-02	   3.2214984e-02	   4.1980783e-02	
   2.6508800e-02	   2.8491512e-02	   3.2113286e-02	   4.1828611e-02	
   2.6657363e-02	   2.8561035e-02	   3.2205243e-02	   4.2064762e-02	
   2.6564039e-02	   2.8485416e-02	   3.2115433e-02	   4.1876842e-02	
