   1.2980173e+03	   1.3039696e+03	   1.3190115e+03	   1.3278800e+03	
   1.3017020e+03	   1.3068121e+03	   1.3246753e+03	   1.3301639e+03	
   1.2984564e+03	   1.3041727e+03	   1.3212741e+03	   1.3277325e+03	
   1.3000145e+03	   1.3083653e+03	   1.3261302e+03	   1.3319268e+03	
   1.2963724e+03	   1.3026736e+03	   1.3214559e+03	   1.3276408e+03	
   1.3024328e+03	   1.3077329e+03	   1.3253274e+03	   1.3331867e+03	
   1.2987153e+03	   1.3047625e+03	   1.3229976e+03	   1.3283912e+03	
   1.3025900e+03	   1.3074970e+03	   1.3256371e+03	   1.3333047e+03	
   1.2996492e+03	   1.3056145e+03	   1.3248834e+03	   1.3290482e+03	
   1.2995672e+03	   1.3087110e+03	   1.3253897e+03	   1.3316466e+03	
   1.2980681e+03	   1.3028505e+03	   1.3203910e+03	   1.3279799e+03	
   1.3008026e+03	   1.3050214e+03	   1.3225979e+03	   1.3294709e+03	
   1.2979387e+03	   1.3029603e+03	   1.3202697e+03	   1.3258419e+03	
   1.3036058e+03	   1.3100446e+03	   1.3285747e+03	   1.3348841e+03	
   1.2985531e+03	   1.3043923e+03	   1.3203271e+03	   1.3268593e+03	
   1.3029177e+03	   1.3097252e+03	   1.3266627e+03	   1.3330048e+03	
   1.2986645e+03	   1.3043202e+03	   1.3215329e+03	   1.3283928e+03	
   1.3032945e+03	   1.3081441e+03	   1.3283371e+03	   1.3331375e+03	
   1.2974455e+03	   1.3042071e+03	   1.3197684e+03	   1.3265742e+03	
   1.3044676e+03	   1.3095908e+03	   1.3283600e+03	   1.3349529e+03	
   1.2975553e+03	   1.3042841e+03	   1.3207744e+03	   1.3267544e+03	
   1.3008747e+03	   1.3070038e+03	   1.3243165e+03	   1.3305620e+03	
   1.2984908e+03	   1.3031602e+03	   1.3210906e+03	   1.3278784e+03	
   1.3008190e+03	   1.3080360e+03	   1.3256420e+03	   1.3300279e+03	
   1.2994214e+03	   1.3043316e+03	   1.3242182e+03	   1.3305506e+03	
   1.3005978e+03	   1.3072742e+03	   1.3241609e+03	   1.3278816e+03	
   1.2959825e+03	   1.3052524e+03	   1.3204025e+03	   1.3279586e+03	
   1.3019675e+03	   1.3065172e+03	   1.3242346e+03	   1.3311223e+03	
   1.2988677e+03	   1.3034486e+03	   1.3227896e+03	   1.3272263e+03	
   1.3035878e+03	   1.3089453e+03	   1.3262465e+03	   1.3322315e+03	
   1.2999719e+03	   1.3025933e+03	   1.3200846e+03	   1.3267610e+03	
   1.3055522e+03	   1.3104493e+03	   1.3274344e+03	   1.3341222e+03	
   1.2996934e+03	   1.3036075e+03	   1.3190623e+03	   1.3282159e+03	
   1.3033634e+03	   1.3108819e+03	   1.3278816e+03	   1.3343352e+03	
   1.2964707e+03	   1.3040138e+03	   1.3208989e+03	   1.3281176e+03	
   1.3017414e+03	   1.3077018e+03	   1.3251865e+03	   1.3321873e+03	
   1.2966722e+03	   1.3048805e+03	   1.3227191e+03	   1.3277080e+03	
   1.3016922e+03	   1.3093893e+03	   1.3251111e+03	   1.3323970e+03	
   1.2978863e+03	   1.3016054e+03	   1.3204893e+03	   1.3256305e+03	
   1.3019167e+03	   1.3065467e+03	   1.3257567e+03	   1.3304719e+03	
   1.2983368e+03	   1.3034830e+03	   1.3205352e+03	   1.3266873e+03	
   1.3043333e+03	   1.3108016e+03	   1.3246311e+03	   1.3337093e+03	
   1.3000768e+03	   1.3050443e+03	   1.3193457e+03	   1.3298182e+03	
   1.3025474e+03	   1.3077264e+03	   1.3248736e+03	   1.3326018e+03	
   1.2997278e+03	   1.3044791e+03	   1.3217017e+03	   1.3296478e+03	
   1.3051557e+03	   1.3085275e+03	   1.3280471e+03	   1.3339272e+03	
   1.2975668e+03	   1.3045004e+03	   1.3212085e+03	   1.3297166e+03	
   1.3040597e+03	   1.3100397e+03	   1.3288729e+03	   1.3350561e+03	
   1.2995345e+03	   1.3029030e+03	   1.3205139e+03	   1.3271198e+03	
   1.3012253e+03	   1.3100496e+03	   1.3230091e+03	   1.3315008e+03	
   1.2980649e+03	   1.3045200e+03	   1.3197963e+03	   1.3267381e+03	
   1.3015120e+03	   1.3084849e+03	   1.3266119e+03	   1.3324691e+03	
   1.3012187e+03	   1.3072512e+03	   1.3231091e+03	   1.3309618e+03	
   1.3033208e+03	   1.3079246e+03	   1.3271526e+03	   1.3331703e+03	
   1.2968836e+03	   1.3041481e+03	   1.3199142e+03	   1.3266299e+03	
   1.3011958e+03	   1.3070907e+03	   1.3264874e+03	   1.3326673e+03	
   1.2990741e+03	   1.3053900e+03	   1.3211758e+03	   1.3279095e+03	
   1.3039777e+03	   1.3100086e+03	   1.3262334e+03	   1.3331736e+03	
   1.2986170e+03	   1.3031405e+03	   1.3199273e+03	   1.3281077e+03	
   1.3030783e+03	   1.3088486e+03	   1.3241625e+03	   1.3321201e+03	
   1.3012466e+03	   1.3067089e+03	   1.3235842e+03	   1.3308061e+03	
   1.3050394e+03	   1.3114274e+03	   1.3278440e+03	   1.3353215e+03	
   1.2987022e+03	   1.3056767e+03	   1.3226978e+03	   1.3298936e+03	
   1.3012351e+03	   1.3079279e+03	   1.3245852e+03	   1.3303408e+03	
   1.3014088e+03	   1.3061863e+03	   1.3223931e+03	   1.3294561e+03	
   1.3037107e+03	   1.3069203e+03	   1.3235907e+03	   1.3330720e+03	
   1.2998671e+03	   1.3053638e+03	   1.3209808e+03	   1.3265513e+03	
   1.3030111e+03	   1.3094532e+03	   1.3266053e+03	   1.3322741e+03	
   1.3010221e+03	   1.3077067e+03	   1.3242756e+03	   1.3285861e+03	
   1.3058717e+03	   1.3103133e+03	   1.3297199e+03	   1.3347792e+03	
   1.3026670e+03	   1.3090616e+03	   1.3245066e+03	   1.3296249e+03	
   1.3032995e+03	   1.3093844e+03	   1.3249735e+03	   1.3319825e+03	
   1.3032126e+03	   1.3069661e+03	   1.3227601e+03	   1.3300803e+03	
   1.3049821e+03	   1.3113848e+03	   1.3280602e+03	   1.3329246e+03	
   1.2996901e+03	   1.3059356e+03	   1.3203074e+03	   1.3293791e+03	
   1.3067925e+03	   1.3128741e+03	   1.3284190e+03	   1.3352216e+03	
   1.3022788e+03	   1.3067269e+03	   1.3230779e+03	   1.3292480e+03	
   1.3069465e+03	   1.3109408e+03	   1.3272885e+03	   1.3339469e+03	
   1.3003242e+03	   1.3067106e+03	   1.3216542e+03	   1.3276457e+03	
   1.3071267e+03	   1.3128692e+03	   1.3275736e+03	   1.3333669e+03	
   1.3012138e+03	   1.3092861e+03	   1.3233827e+03	   1.3285337e+03	
   1.3085062e+03	   1.3124809e+03	   1.3271722e+03	   1.3360342e+03	
   1.3039253e+03	   1.3090059e+03	   1.3234711e+03	   1.3300656e+03	
   1.3063354e+03	   1.3114012e+03	   1.3250063e+03	   1.3322168e+03	
   1.3034846e+03	   1.3089551e+03	   1.3246049e+03	   1.3294332e+03	
   1.3045282e+03	   1.3092550e+03	   1.3248785e+03	   1.3309864e+03	
   1.3050443e+03	   1.3104035e+03	   1.3236923e+03	   1.3301016e+03	
   1.3107508e+03	   1.3136245e+03	   1.3287795e+03	   1.3327935e+03	
   1.3056997e+03	   1.3111637e+03	   1.3247376e+03	   1.3303883e+03	
   1.3089256e+03	   1.3133591e+03	   1.3283568e+03	   1.3322987e+03	
   1.3055276e+03	   1.3099693e+03	   1.3249621e+03	   1.3277637e+03	
   1.3072447e+03	   1.3109933e+03	   1.3278898e+03	   1.3327607e+03	
   1.3081490e+03	   1.3139538e+03	   1.3247540e+03	   1.3298264e+03	
   1.3098186e+03	   1.3153251e+03	   1.3290318e+03	   1.3337945e+03	
   1.3057357e+03	   1.3086307e+03	   1.3205761e+03	   1.3271165e+03	
   1.3090551e+03	   1.3151302e+03	   1.3283732e+03	   1.3329524e+03	
   1.3132641e+03	   1.3170143e+03	   1.3279275e+03	   1.3308225e+03	
   1.3123875e+03	   1.3171716e+03	   1.3283600e+03	   1.3332129e+03	
   1.3149057e+03	   1.3184725e+03	   1.3262236e+03	   1.3320759e+03	
   1.3162803e+03	   1.3216312e+03	   1.3303130e+03	   1.3344515e+03	
   1.3154939e+03	   1.3183840e+03	   1.3292382e+03	   1.3312583e+03	
   1.3114684e+03	   1.3180416e+03	   1.3285255e+03	   1.3325854e+03	
