   3.2848090e+02	   3.2859072e+02	   1.0982369e-01	
   2.9378590e+02	   2.9421863e+02	   4.3272979e-01	
   2.9378600e+02	   2.9412446e+02	   3.3846033e-01	
   3.2857110e+02	   3.2852088e+02	  -5.0215544e-02	
   3.0270110e+02	   3.0281586e+02	   1.1475548e-01	
   2.9376740e+02	   2.9389137e+02	   1.2397238e-01	
   3.1149190e+02	   3.1141030e+02	  -8.1603830e-02	
   3.0269330e+02	   3.0280323e+02	   1.0993298e-01	
   3.1151410e+02	   3.1193465e+02	   4.2054715e-01	
   3.2038090e+02	   3.2008619e+02	  -2.9470998e-01	
   3.0270750e+02	   3.0248469e+02	  -2.2281088e-01	
   3.0269450e+02	   3.0297399e+02	   2.7949433e-01	
   3.2850280e+02	   3.2849695e+02	  -5.8455966e-03	
   2.9375300e+02	   2.9363722e+02	  -1.1577600e-01	
   3.0269710e+02	   3.0275664e+02	   5.9535680e-02	
   3.2037930e+02	   3.1913027e+02	  -1.2490331e+00	
   3.0268130e+02	   3.0262441e+02	  -5.6889538e-02	
   3.2038240e+02	   3.2121045e+02	   8.2804585e-01	
   3.0269010e+02	   3.0256118e+02	  -1.2891658e-01	
   2.9376050e+02	   2.9363370e+02	  -1.2680404e-01	
   3.2854080e+02	   3.2853377e+02	  -7.0284013e-03	
   3.1148770e+02	   3.1111459e+02	  -3.7311143e-01	
   3.2853700e+02	   3.2844288e+02	  -9.4116005e-02	
   3.2038720e+02	   3.2042668e+02	   3.9484014e-02	
   2.9378220e+02	   2.9401729e+02	   2.3508687e-01	
   3.0269160e+02	   3.0272610e+02	   3.4500136e-02	
   3.1150360e+02	   3.1142054e+02	  -8.3064208e-02	
   3.2857220e+02	   3.2850242e+02	  -6.9776629e-02	
   3.2851500e+02	   3.2848193e+02	  -3.3067243e-02	
   3.1150460e+02	   3.1160436e+02	   9.9755200e-02	
   3.2857710e+02	   3.2856136e+02	  -1.5738606e-02	
   3.1150620e+02	   3.1218550e+02	   6.7930305e-01	
   2.9376780e+02	   2.9369779e+02	  -7.0013560e-02	
   2.9377450e+02	   2.9388521e+02	   1.1071304e-01	
   3.0270150e+02	   3.0268426e+02	  -1.7242662e-02	
   3.0270920e+02	   3.0260099e+02	  -1.0821091e-01	
   3.2037040e+02	   3.1995150e+02	  -4.1890472e-01	
   3.1149880e+02	   3.1180990e+02	   3.1110397e-01	
   3.1151010e+02	   3.1183052e+02	   3.2041572e-01	
   3.2856680e+02	   3.2851579e+02	  -5.1008943e-02	
   3.2848600e+02	   3.2846655e+02	  -1.9448372e-02	
   3.2849500e+02	   3.2852782e+02	   3.2819594e-02	
   2.9376480e+02	   2.9376686e+02	   2.0641739e-03	
   3.2853020e+02	   3.2845416e+02	  -7.6040381e-02	
   3.1149850e+02	   3.1182677e+02	   3.2827170e-01	
   3.1151040e+02	   3.1158094e+02	   7.0536247e-02	
   3.0270270e+02	   3.0248800e+02	  -2.1469947e-01	
   3.0271100e+02	   3.0251052e+02	  -2.0047961e-01	
   3.1150280e+02	   3.1135988e+02	  -1.4291514e-01	
   3.1149530e+02	   3.1181113e+02	   3.1583187e-01	
   3.1149500e+02	   3.1148097e+02	  -1.4025037e-02	
   3.2856250e+02	   3.2847880e+02	  -8.3700485e-02	
   2.9375310e+02	   2.9361089e+02	  -1.4221401e-01	
   3.0271280e+02	   3.0275552e+02	   4.2720909e-02	
   3.2038200e+02	   3.2008832e+02	  -2.9367778e-01	
   3.2038380e+02	   3.2130689e+02	   9.2309303e-01	
   2.9375980e+02	   2.9360342e+02	  -1.5637935e-01	
   3.2850450e+02	   3.2848026e+02	  -2.4237132e-02	
   3.2038600e+02	   3.2057347e+02	   1.8747276e-01	
   3.0269880e+02	   3.0274734e+02	   4.8538552e-02	
   3.1151020e+02	   3.1155440e+02	   4.4204786e-02	
   2.9375450e+02	   2.9729706e+02	   3.5425562e+00	
   3.1148630e+02	   3.1092421e+02	  -5.6208959e-01	
   3.2856630e+02	   3.2847809e+02	  -8.8209056e-02	
   3.0269790e+02	   3.0253182e+02	  -1.6607876e-01	
   3.2036960e+02	   3.2065337e+02	   2.8377396e-01	
   3.0268330e+02	   3.0241424e+02	  -2.6905803e-01	
   3.0270080e+02	   3.0283727e+02	   1.3646908e-01	
   3.2036940e+02	   3.2022504e+02	  -1.4435917e-01	
   3.2849060e+02	   3.2851740e+02	   2.6799339e-02	
   3.2036990e+02	   3.1999574e+02	  -3.7415740e-01	
   3.2856250e+02	   3.2843069e+02	  -1.3180961e-01	
   2.9375670e+02	   2.9361278e+02	  -1.4392345e-01	
   3.1149560e+02	   3.1122149e+02	  -2.7411303e-01	
   3.1149370e+02	   3.1150695e+02	   1.3247353e-02	
   2.9378280e+02	   2.9433748e+02	   5.5467932e-01	
   3.1148610e+02	   3.1147890e+02	  -7.1999150e-03	
   3.1150510e+02	   3.1086342e+02	  -6.4168009e-01	
   2.9375240e+02	   2.9339174e+02	  -3.6066122e-01	
   3.0269480e+02	   3.0277752e+02	   8.2720764e-02	
   3.1148660e+02	   3.1123589e+02	  -2.5071378e-01	
   3.0269810e+02	   3.0259994e+02	  -9.8155456e-02	
   3.2855810e+02	   3.2858584e+02	   2.7738377e-02	
   2.9377590e+02	   2.9401927e+02	   2.4336502e-01	
   2.9375440e+02	   2.9365323e+02	  -1.0116665e-01	
   3.2037190e+02	   3.2051029e+02	   1.3838889e-01	
   3.2852560e+02	   3.2843072e+02	  -9.4880214e-02	
   3.2037510e+02	   3.2181934e+02	   1.4442373e+00	
   2.9375840e+02	   2.9362518e+02	  -1.3322277e-01	
   3.2038390e+02	   3.2029910e+02	  -8.4799093e-02	
   3.2037380e+02	   3.2016860e+02	  -2.0519884e-01	
   3.1150650e+02	   3.1190933e+02	   4.0282563e-01	
   3.0268690e+02	   3.0263638e+02	  -5.0523775e-02	
   3.0269370e+02	   3.0253806e+02	  -1.5563904e-01	
   3.2037600e+02	   3.2016781e+02	  -2.0818622e-01	
   3.0270960e+02	   3.0293330e+02	   2.2370378e-01	
   3.2854700e+02	   3.2857090e+02	   2.3898240e-02	
   3.1149130e+02	   3.1163841e+02	   1.4710998e-01	
   3.0268170e+02	   3.0241745e+02	  -2.6424549e-01	
   3.2856140e+02	   3.2835450e+02	  -2.0689742e-01	
   3.2858010e+02	   3.2839779e+02	  -1.8230577e-01	
   2.9378720e+02	   2.9401799e+02	   2.3078696e-01	
   3.0270830e+02	   3.0291298e+02	   2.0467905e-01	
   3.1148950e+02	   3.1113929e+02	  -3.5020531e-01	
   3.1149630e+02	   3.1154237e+02	   4.6066603e-02	
   3.2037230e+02	   3.2039906e+02	   2.6760372e-02	
   2.9375810e+02	   2.9374689e+02	  -1.1214813e-02	
   2.9376700e+02	   2.9364089e+02	  -1.2610807e-01	
   3.2849280e+02	   3.2854033e+02	   4.7532984e-02	
   2.9375250e+02	   2.9343116e+02	  -3.2133629e-01	
   2.9377560e+02	   2.9390826e+02	   1.3266044e-01	
   2.9378700e+02	   2.9412194e+02	   3.3493613e-01	
   3.2037250e+02	   3.2164946e+02	   1.2769582e+00	
   3.1150330e+02	   3.1153535e+02	   3.2046294e-02	
   3.1150880e+02	   3.1151995e+02	   1.1151510e-02	
   3.1151540e+02	   3.1174240e+02	   2.2700280e-01	
   3.2858090e+02	   3.2864535e+02	   6.4447815e-02	
   3.0268250e+02	   3.0225388e+02	  -4.2861639e-01	
   2.9378070e+02	   2.9409696e+02	   3.1626245e-01	
   3.0269720e+02	   3.0259290e+02	  -1.0429690e-01	
   3.2038670e+02	   3.2078727e+02	   4.0056996e-01	
   3.1148980e+02	   3.1182226e+02	   3.3246256e-01	
   3.1148720e+02	   3.1107298e+02	  -4.1421521e-01	
   3.2851580e+02	   3.2841468e+02	  -1.0112070e-01	
   3.2853100e+02	   3.2859324e+02	   6.2244360e-02	
   3.1151050e+02	   3.1150529e+02	  -5.2050110e-03	
   3.1151530e+02	   3.1186914e+02	   3.5383791e-01	
   3.2856680e+02	   3.2853988e+02	  -2.6915236e-02	
   3.2037590e+02	   3.2031113e+02	  -6.4771222e-02	
   3.1150330e+02	   3.1082045e+02	  -6.8284988e-01	
   3.2037350e+02	   3.2032667e+02	  -4.6827231e-02	
   3.0270710e+02	   3.0261727e+02	  -8.9830694e-02	
   3.2853670e+02	   3.2850545e+02	  -3.1253227e-02	
   3.2036930e+02	   3.1986126e+02	  -5.0803760e-01	
   3.2853860e+02	   3.2851903e+02	  -1.9573318e-02	
   3.2847950e+02	   3.2843196e+02	  -4.7540697e-02	
