   1.2980173e+03	   1.3190115e+03	   1.3396878e+03	   1.3543463e+03	
   1.3017020e+03	   1.3246753e+03	   1.3432955e+03	   1.3577607e+03	
   1.2984564e+03	   1.3212741e+03	   1.3401842e+03	   1.3541890e+03	
   1.3000145e+03	   1.3261302e+03	   1.3414490e+03	   1.3580310e+03	
   1.2963724e+03	   1.3214559e+03	   1.3367125e+03	   1.3534796e+03	
   1.3024328e+03	   1.3253274e+03	   1.3449781e+03	   1.3572708e+03	
   1.2987153e+03	   1.3229976e+03	   1.3419192e+03	   1.3556259e+03	
   1.3025900e+03	   1.3256371e+03	   1.3432742e+03	   1.3579278e+03	
   1.2996492e+03	   1.3248834e+03	   1.3400433e+03	   1.3551344e+03	
   1.2995672e+03	   1.3253897e+03	   1.3442146e+03	   1.3576689e+03	
   1.2980681e+03	   1.3203910e+03	   1.3384868e+03	   1.3536189e+03	
   1.3008026e+03	   1.3225979e+03	   1.3415342e+03	   1.3562075e+03	
   1.2979387e+03	   1.3202697e+03	   1.3365634e+03	   1.3523704e+03	
   1.3036058e+03	   1.3285747e+03	   1.3440934e+03	   1.3598431e+03	
   1.2985531e+03	   1.3203271e+03	   1.3390078e+03	   1.3522131e+03	
   1.3029177e+03	   1.3266627e+03	   1.3425205e+03	   1.3591042e+03	
   1.2986645e+03	   1.3215329e+03	   1.3389538e+03	   1.3538401e+03	
   1.3032945e+03	   1.3283371e+03	   1.3444128e+03	   1.3587912e+03	
   1.2974455e+03	   1.3197684e+03	   1.3375546e+03	   1.3511089e+03	
   1.3044676e+03	   1.3283600e+03	   1.3468524e+03	   1.3609670e+03	
   1.2975553e+03	   1.3207744e+03	   1.3381166e+03	   1.3525523e+03	
   1.3008747e+03	   1.3243165e+03	   1.3423682e+03	   1.3579294e+03	
   1.2984908e+03	   1.3210906e+03	   1.3396403e+03	   1.3542578e+03	
   1.3008190e+03	   1.3256420e+03	   1.3415998e+03	   1.3581899e+03	
   1.2994214e+03	   1.3242182e+03	   1.3416587e+03	   1.3553752e+03	
   1.3005978e+03	   1.3241609e+03	   1.3408117e+03	   1.3572921e+03	
   1.2959825e+03	   1.3204025e+03	   1.3387424e+03	   1.3536992e+03	
   1.3019675e+03	   1.3242346e+03	   1.3416620e+03	   1.3566941e+03	
   1.2988677e+03	   1.3227896e+03	   1.3389227e+03	   1.3525392e+03	
   1.3035878e+03	   1.3262465e+03	   1.3423665e+03	   1.3605328e+03	
   1.2999719e+03	   1.3200846e+03	   1.3385245e+03	   1.3539023e+03	
   1.3055522e+03	   1.3274344e+03	   1.3452992e+03	   1.3590501e+03	
   1.2996934e+03	   1.3190623e+03	   1.3391422e+03	   1.3544561e+03	
   1.3033634e+03	   1.3278816e+03	   1.3452435e+03	   1.3572004e+03	
   1.2964707e+03	   1.3208989e+03	   1.3371630e+03	   1.3519756e+03	
   1.3017414e+03	   1.3251865e+03	   1.3436592e+03	   1.3578295e+03	
   1.2966722e+03	   1.3227191e+03	   1.3385540e+03	   1.3554047e+03	
   1.3016922e+03	   1.3251111e+03	   1.3457874e+03	   1.3586634e+03	
   1.2978863e+03	   1.3204893e+03	   1.3383017e+03	   1.3526293e+03	
   1.3019167e+03	   1.3257567e+03	   1.3418062e+03	   1.3553539e+03	
