   1.3477732e+03	   1.3318318e+03	   1.3154152e+03	
   1.3497884e+03	   1.3337683e+03	   1.3198061e+03	
   1.3493738e+03	   1.3308111e+03	   1.3162443e+03	
   1.3523475e+03	   1.3341435e+03	   1.3191245e+03	
   1.3479698e+03	   1.3301426e+03	   1.3170028e+03	
   1.3524966e+03	   1.3359474e+03	   1.3216345e+03	
   1.3503208e+03	   1.3321578e+03	   1.3158248e+03	
   1.3542136e+03	   1.3360129e+03	   1.3207105e+03	
   1.3504158e+03	   1.3310421e+03	   1.3177286e+03	
   1.3509270e+03	   1.3349496e+03	   1.3203648e+03	
   1.3494508e+03	   1.3322545e+03	   1.3160378e+03	
   1.3506960e+03	   1.3335045e+03	   1.3184053e+03	
   1.3487480e+03	   1.3275081e+03	   1.3150286e+03	
   1.3535107e+03	   1.3371909e+03	   1.3227453e+03	
   1.3472374e+03	   1.3311436e+03	   1.3174141e+03	
   1.3547248e+03	   1.3366502e+03	   1.3224291e+03	
   1.3484416e+03	   1.3312616e+03	   1.3192130e+03	
   1.3552212e+03	   1.3359293e+03	   1.3202681e+03	
   1.3472571e+03	   1.3302032e+03	   1.3153202e+03	
   1.3558274e+03	   1.3370352e+03	   1.3235203e+03	
   1.3470048e+03	   1.3299296e+03	   1.3156331e+03	
   1.3512006e+03	   1.3333636e+03	   1.3194244e+03	
   1.3491690e+03	   1.3308782e+03	   1.3158674e+03	
   1.3521984e+03	   1.3336962e+03	   1.3180072e+03	
   1.3492149e+03	   1.3331244e+03	   1.3180891e+03	
   1.3525294e+03	   1.3325494e+03	   1.3186592e+03	
   1.3491674e+03	   1.3308553e+03	   1.3156921e+03	
   1.3523590e+03	   1.3333194e+03	   1.3190377e+03	
   1.3484367e+03	   1.3325133e+03	   1.3177040e+03	
   1.3523098e+03	   1.3339305e+03	   1.3203025e+03	
   1.3473144e+03	   1.3306833e+03	   1.3164081e+03	
   1.3551049e+03	   1.3380691e+03	   1.3235514e+03	
   1.3487054e+03	   1.3300689e+03	   1.3159346e+03	
   1.3560109e+03	   1.3375792e+03	   1.3235514e+03	
   1.3470703e+03	   1.3310077e+03	   1.3160771e+03	
   1.3529111e+03	   1.3351134e+03	   1.3223325e+03	
   1.3483187e+03	   1.3313960e+03	   1.3183299e+03	
   1.3534321e+03	   1.3349938e+03	   1.3210005e+03	
   1.3474930e+03	   1.3290514e+03	   1.3144502e+03	
   1.3517806e+03	   1.3340223e+03	   1.3187641e+03	
   1.3472947e+03	   1.3309225e+03	   1.3166833e+03	
   1.3537811e+03	   1.3370058e+03	   1.3207056e+03	
   1.3488676e+03	   1.3326477e+03	   1.3172650e+03	
   1.3527391e+03	   1.3336979e+03	   1.3210496e+03	
   1.3479222e+03	   1.3312354e+03	   1.3185249e+03	
   1.3554997e+03	   1.3339567e+03	   1.3233270e+03	
   1.3508762e+03	   1.3312829e+03	   1.3173797e+03	
   1.3539203e+03	   1.3381854e+03	   1.3229141e+03	
   1.3488872e+03	   1.3291989e+03	   1.3159707e+03	
   1.3516872e+03	   1.3331474e+03	   1.3201174e+03	
   1.3472030e+03	   1.3290564e+03	   1.3157904e+03	
   1.3545593e+03	   1.3357213e+03	   1.3191016e+03	
